date,恒生指数,CAD,申万房地产,南华沪铜
2024-03-12,17093.500000,8648.500000,2097.640000,
2024-03-13,17082.110000,8920.000000,2048.530000,
2024-03-14,16961.660000,8912.000000,2060.460000,
2024-03-15,16720.890000,9074.000000,2057.550000,
2024-03-18,16737.120000,9102.000000,2057.710000,
2024-03-19,16529.480000,8972.000000,2041.340000,
2024-03-20,16543.070000,8990.000000,2046.300000,
2024-03-21,16863.100000,8963.500000,2058.440000,
2024-03-22,16499.470000,8847.000000,2030.170000,
2024-03-25,16473.640000,8863.000000,2043.050000,
2024-03-26,16618.320000,8863.500000,2071.820000,
2024-03-27,16392.840000,8867.500000,2011.080000,
2024-03-28,16541.420000,8872.000000,2018.690000,
2024-04-02,16931.520000,9011.000000,1992.680000,
2024-04-03,16725.100000,9295.000000,1965.830000,
2024-04-08,16732.850000,9443.500000,1927.420000,
2024-04-09,16828.070000,9427.000000,1940.540000,
2024-04-10,17139.170000,9398.000000,1876.210000,
2024-04-11,17095.030000,9361.000000,1870.860000,
2024-04-12,16721.690000,9407.000000,1825.590000,
2024-04-15,16600.460000,9568.000000,1806.500000,
2024-04-16,16248.970000,9474.500000,1759.850000,
2024-04-17,16251.840000,9548.000000,1808.450000,
2024-04-18,16385.870000,9743.000000,1794.530000,
2024-04-19,16224.140000,9874.500000,1773.250000,
2024-04-22,16511.690000,9853.000000,1761.320000,
2024-04-23,16828.930000,9728.000000,1750.210000,
2024-04-24,17201.270000,9790.000000,1746.840000,
2024-04-25,17284.540000,9900.000000,1756.520000,
2024-04-26,17651.150000,9960.000000,1828.170000,
2024-04-29,17746.910000,10162.000000,1946.650000,
2024-04-30,17763.030000,9976.500000,1909.740000,
2024-05-07,18479.370000,10009.500000,1950.110000,
2024-05-08,18313.860000,9902.000000,1892.620000,
2024-05-09,18537.810000,9950.000000,1923.620000,
2024-05-10,18963.680000,10040.000000,1993.380000,
2024-05-13,19115.060000,10206.000000,1968.030000,
2024-05-14,19073.710000,10075.000000,1977.130000,
2024-05-16,19376.530000,10371.500000,2091.300000,
2024-05-17,19553.610000,10715.000000,2245.520000,
2024-05-20,19636.220000,10958.500000,2213.320000,
2024-05-21,19220.620000,10822.000000,2214.210000,
2024-05-22,19195.600000,10396.000000,2243.640000,
2024-05-23,18868.710000,10359.000000,2203.490000,
2024-05-24,18608.940000,10334.000000,2127.320000,
2024-05-28,18821.160000,10533.500000,2068.690000,
2024-05-29,18477.010000,10475.000000,2076.170000,
2024-05-30,18230.190000,10125.000000,2027.700000,
2024-05-31,18079.610000,10069.000000,2026.980000,
2024-06-03,18403.040000,10193.000000,1994.400000,
2024-06-04,18444.110000,9928.000000,2029.180000,
2024-06-05,18424.960000,10006.500000,1976.340000,
2024-06-06,18476.800000,10145.500000,1942.310000,
2024-06-07,18366.950000,9748.500000,1983.330000,
2024-06-11,18176.340000,9805.000000,1960.390000,
2024-06-12,17937.840000,9946.000000,1955.260000,
2024-06-13,18112.630000,9787.000000,1922.040000,
2024-06-14,17941.780000,9772.500000,1954.100000,
2024-06-17,17936.120000,9693.500000,1918.540000,
2024-06-18,17915.550000,9719.000000,1910.670000,
2024-06-19,18430.390000,9785.000000,1895.820000,
2024-06-20,18335.320000,9883.500000,1840.710000,
2024-06-21,18028.520000,9680.000000,1841.470000,
2024-06-24,18027.710000,9644.000000,1781.550000,
2024-06-25,18072.900000,9536.000000,1804.660000,
2024-06-26,18089.930000,9595.000000,1811.620000,
2024-06-27,17716.470000,9514.000000,1774.570000,
2024-06-28,17718.610000,9586.000000,1753.960000,
2024-07-02,17769.140000,9660.500000,1821.050000,
2024-07-03,17978.570000,9852.000000,1840.660000,
2024-07-04,18028.280000,9886.000000,1777.570000,
2024-07-05,17799.610000,9970.000000,1768.220000,
2024-07-08,17524.060000,9897.000000,1715.580000,
2024-07-09,17523.230000,9875.000000,1727.750000,
2024-07-10,17471.670000,9858.000000,1702.910000,
2024-07-11,17832.330000,9777.500000,1743.320000,
2024-07-12,18293.380000,9877.000000,1787.870000,
2024-07-15,18015.940000,9768.000000,1759.710000,
2024-07-16,17727.980000,9664.000000,1769.710000,
2024-07-17,17739.410000,9616.000000,1796.420000,
2024-07-18,17778.410000,9371.000000,1808.180000,
2024-07-19,17417.680000,9290.000000,1774.970000,
2024-07-22,17635.880000,9236.500000,1765.460000,
2024-07-23,17469.360000,9157.000000,1737.150000,
2024-07-24,17311.050000,9050.500000,1692.180000,
2024-07-25,17004.970000,9091.000000,1705.960000,
2024-07-26,17021.310000,9073.000000,1727.170000,
2024-07-29,17238.340000,9025.000000,1704.140000,
2024-07-30,17002.910000,9031.000000,1727.970000,
2024-07-31,17344.600000,9240.000000,1793.730000,
2024-08-01,17304.960000,9002.500000,1761.720000,
2024-08-02,16945.510000,9087.000000,1749.940000,
2024-08-05,16698.360000,8854.500000,1730.590000,
2024-08-06,16647.340000,8923.000000,1772.920000,
2024-08-07,16877.860000,8750.500000,1754.260000,
2024-08-08,16891.830000,8809.000000,1777.770000,
2024-08-09,17090.230000,8831.000000,1806.990000,
2024-08-12,17111.650000,9028.000000,1749.370000,
2024-08-13,17174.060000,8978.500000,1745.380000,
2024-08-14,17113.360000,8944.500000,1730.710000,
2024-08-15,17109.140000,9138.000000,1759.330000,
2024-08-16,17430.160000,9177.500000,1736.310000,
2024-08-19,17569.570000,9260.000000,1729.440000,
2024-08-20,17511.080000,9181.500000,1699.580000,
2024-08-21,17391.010000,9249.000000,1692.200000,
2024-08-22,17641.000000,9120.000000,1682.670000,
2024-08-23,17612.100000,9298.000000,1670.650000,
2024-08-27,17874.670000,9419.500000,1640.460000,
2024-08-28,17692.450000,9238.500000,1627.840000,
2024-08-29,17786.320000,9272.000000,1633.910000,
2024-08-30,17989.070000,9251.500000,1713.170000,
2024-09-02,17691.970000,9217.500000,1667.010000,
2024-09-03,17651.490000,8988.000000,1686.170000,
2024-09-04,17457.340000,8965.000000,1666.290000,
2024-09-05,17444.300000,9100.500000,1699.280000,
2024-09-09,17196.960000,9096.500000,1663.660000,
2024-09-10,17234.090000,9019.000000,1646.310000,
2024-09-11,17108.710000,9138.000000,1649.740000,
2024-09-12,17240.390000,9207.500000,1651.350000,
2024-09-13,17369.090000,9257.000000,1664.000000,
2024-09-19,18013.160000,9539.000000,1750.380000,
2024-09-20,18258.570000,9486.000000,1778.140000,
2024-09-23,18247.110000,9542.000000,1778.760000,
2024-09-24,19000.560000,9821.000000,1819.650000,
2024-09-25,19129.100000,9801.000000,1851.190000,
2024-09-26,19924.580000,10090.000000,2000.750000,
2024-09-27,20632.300000,9973.500000,2136.340000,
2024-09-30,21133.680000,9865.000000,2333.640000,
2024-10-08,20926.790000,9758.000000,2387.250000,
2024-10-09,20637.240000,9684.000000,2173.120000,
2024-10-10,21251.980000,9737.500000,2143.650000,
2024-10-14,21092.870000,9648.000000,2222.200000,
2024-10-15,20318.790000,9520.000000,2189.920000,
2024-10-16,20286.850000,9591.000000,2310.350000,
2024-10-17,20079.100000,9506.500000,2166.410000,
2024-10-18,20804.110000,9622.500000,2203.070000,
2024-10-21,20478.460000,9562.000000,2211.660000,
2024-10-22,20498.950000,9619.000000,2233.360000,
2024-10-23,20760.150000,9503.000000,2237.080000,
2024-10-24,20489.620000,9563.000000,2230.680000,
2024-10-25,20590.150000,9563.500000,2268.600000,
2024-10-28,20599.360000,9556.000000,2347.180000,
2024-10-29,20701.140000,9550.000000,2296.910000,
2024-10-30,20380.640000,9559.000000,2329.990000,
2024-10-31,20317.330000,9547.000000,2404.970000,
2024-11-01,20506.430000,9539.000000,2404.940000,
2024-11-04,20567.520000,9676.000000,2403.880000,
2024-11-05,21006.970000,9733.000000,2504.480000,
2024-11-06,20538.380000,9321.000000,2557.460000,
2024-11-07,20953.340000,9678.500000,2656.470000,
2024-11-08,20728.190000,9433.000000,2569.080000,
2024-11-11,20426.930000,9299.000000,2542.130000,
2024-11-12,19846.880000,9144.500000,2522.680000,
2024-11-13,19823.450000,9007.500000,2500.000000,
2024-11-14,19435.810000,9024.000000,2418.340000,
2024-11-15,19426.340000,8971.000000,2340.040000,
2024-11-18,19576.610000,9094.500000,2359.980000,
2024-11-19,19663.670000,9117.000000,2370.630000,
2024-11-20,19705.010000,9082.000000,2387.960000,
2024-11-21,19601.110000,9023.000000,2381.410000,
2024-11-22,19229.970000,8972.500000,2320.590000,
2024-11-25,19150.990000,9044.000000,2313.730000,
2024-11-26,19159.200000,8962.500000,2318.770000,
2024-11-27,19603.130000,9018.000000,2351.160000,
2024-11-28,19366.960000,8987.000000,2379.160000,
2024-11-29,19423.610000,9015.000000,2391.950000,
2024-12-02,19550.290000,8996.500000,2451.000000,
2024-12-03,19746.320000,9120.500000,2475.650000,
2024-12-04,19742.460000,9097.000000,2422.540000,
2024-12-05,19560.440000,9090.000000,2436.970000,
2024-12-06,19865.850000,9092.500000,2470.440000,
2024-12-09,20414.090000,9231.500000,2398.140000,
2024-12-10,20311.280000,9233.500000,2420.420000,
2024-12-11,20155.050000,9177.000000,2475.680000,
2024-12-12,20397.050000,9072.000000,2506.480000,
2024-12-13,19971.240000,9056.500000,2424.660000,
2024-12-16,19795.490000,9065.000000,2397.550000,
2024-12-17,19700.480000,9006.500000,2331.980000,
2024-12-18,19864.550000,9045.000000,2331.010000,
2024-12-19,19752.510000,8885.000000,2305.090000,
2024-12-20,19720.700000,8944.000000,2307.550000,
2024-12-23,19883.130000,8936.500000,2226.420000,
2024-12-24,20098.290000,8967.000000,2235.210000,
2024-12-27,20090.460000,8981.500000,2225.780000,
2024-12-30,20041.420000,8933.500000,2192.880000,
2024-12-31,20059.950000,8781.500000,2157.290000,
2025-01-02,19623.320000,8801.000000,2120.940000,
2025-01-03,19760.270000,8893.500000,2055.390000,
2025-01-06,19688.290000,8966.000000,2041.270000,
2025-01-07,19447.580000,8980.000000,2063.620000,
2025-01-08,19279.840000,9051.000000,2054.540000,
2025-01-09,19240.890000,9111.500000,2055.640000,
2025-01-10,19064.290000,9073.500000,1999.590000,
2025-01-13,18874.140000,9094.000000,2021.920000,
2025-01-14,19219.780000,9164.000000,2080.180000,
2025-01-15,19286.070000,9217.000000,2071.970000,
2025-01-16,19522.890000,9245.000000,2076.590000,
2025-01-17,19584.060000,9181.500000,2077.320000,
2025-01-20,19925.810000,9266.000000,2086.220000,
2025-01-21,20106.550000,9291.000000,2107.340000,
2025-01-22,19778.770000,9235.000000,2035.220000,
2025-01-23,19700.560000,9237.000000,2053.590000,
2025-01-24,20066.190000,9269.000000,2050.530000,
2025-01-27,20197.770000,9086.500000,2025.210000,
2025-02-05,20597.090000,9270.000000,2013.390000,
2025-02-06,20891.620000,9289.000000,2032.370000,
2025-02-07,21133.540000,9440.000000,2078.910000,
2025-02-10,21521.980000,9453.000000,2110.210000,
2025-02-11,21294.860000,9356.500000,2074.940000,
2025-02-12,21857.920000,9469.000000,2139.320000,
2025-02-13,21814.370000,9476.000000,2151.420000,
2025-02-14,22620.330000,9465.000000,2120.950000,
2025-02-17,22616.230000,9382.500000,2136.540000,
2025-02-18,22976.810000,9475.000000,2077.960000,
2025-02-19,22944.240000,9442.000000,2100.390000,
2025-02-20,22576.980000,9558.000000,2088.550000,
2025-02-21,23477.920000,9515.500000,2087.510000,
2025-02-24,23341.610000,9502.000000,2122.090000,
2025-02-25,23034.020000,9395.000000,2108.410000,
2025-02-26,23787.930000,9423.000000,2154.890000,
2025-02-27,23718.290000,9413.000000,2165.520000,
2025-02-28,22941.320000,9361.000000,2133.950000,
2025-03-03,23006.270000,9400.000000,2144.270000,
2025-03-04,22941.770000,9387.000000,2138.150000,
2025-03-05,23594.210000,9594.000000,2106.870000,
2025-03-06,24369.710000,9689.000000,2155.980000,
2025-03-07,24231.300000,9602.000000,2114.620000,
2025-03-10,23783.490000,9493.000000,2110.250000,
2025-03-11,23782.140000,9679.000000,2112.330000,
2025-03-12,23600.310000,9789.000000,2102.930000,
2025-03-13,23462.650000,9749.000000,2082.980000,
2025-03-14,23959.980000,9793.000000,2124.720000,
2025-03-17,24145.570000,9864.500000,2145.140000,
2025-03-18,24740.570000,9902.000000,2136.740000,
2025-03-19,24771.140000,9997.500000,2123.060000,
2025-03-20,24219.950000,9910.000000,2121.540000,
2025-03-21,23689.720000,9852.000000,2099.980000,
2025-03-24,23905.560000,9956.000000,2062.760000,
2025-03-25,23344.250000,10112.000000,2066.640000,
2025-03-26,23483.320000,9927.000000,2081.710000,
2025-03-27,23578.800000,9846.500000,2077.880000,
2025-03-28,23426.600000,9794.500000,2068.680000,
2025-03-31,23119.580000,9710.000000,2031.530000,
2025-04-01,23206.840000,9693.000000,2036.890000,
2025-04-02,23202.530000,9700.500000,2029.050000,
2025-04-03,22849.810000,9366.500000,2050.050000,
2025-04-07,19828.300000,8732.000000,1870.990000,
2025-04-08,20127.680000,8655.500000,1911.960000,
2025-04-09,20264.490000,8613.000000,1996.060000,
2025-04-10,20681.780000,8988.000000,2040.020000,
2025-04-11,20914.690000,9184.000000,2019.990000,
2025-04-14,21417.400000,9187.000000,2023.970000,
2025-04-15,21466.270000,9164.000000,2006.610000,
2025-04-16,21056.980000,9203.500000,2010.360000,
2025-04-17,21395.140000,9188.500000,2057.050000,
2025-04-22,21562.320000,9369.000000,2096.510000,
2025-04-23,22072.620000,9382.500000,2067.480000,
2025-04-24,21909.760000,9392.500000,2073.750000,
2025-04-25,21980.740000,9360.000000,2061.250000,
2025-04-28,21971.960000,9378.000000,1985.710000,
2025-04-29,22008.110000,9440.000000,1987.190000,
2025-04-30,22119.410000,9125.000000,1998.590000,
2025-05-06,22662.710000,9538.000000,2021.080000,
2025-05-07,22691.880000,9419.500000,2042.450000,
2025-05-08,22775.920000,9431.500000,2039.740000,
2025-05-09,22867.740000,9445.500000,2006.780000,
2025-05-12,23549.460000,9520.500000,2019.970000,
2025-05-13,23108.270000,9599.500000,2014.360000,
2025-05-14,23640.650000,9606.500000,2025.250000,
2025-05-15,23453.160000,9577.000000,2001.700000,
2025-05-16,23345.050000,9447.500000,2000.540000,
2025-05-19,23332.720000,9523.500000,2035.570000,
2025-05-20,23681.480000,9554.500000,2033.240000,
2025-05-21,23827.780000,9487.000000,2022.520000,
2025-05-22,23544.310000,9519.500000,1994.410000,
2025-05-23,23601.260000,9614.000000,1971.220000,
2025-05-27,23381.990000,9596.000000,1987.640000,
2025-05-28,23258.310000,9566.000000,1974.180000,
2025-05-29,23573.380000,9567.000000,1993.040000,
2025-05-30,23289.770000,9497.000000,1989.860000,
2025-06-03,23512.490000,9638.500000,1983.770000,
2025-06-04,23654.030000,9649.000000,2003.490000,
2025-06-05,23906.970000,9707.500000,2004.340000,
2025-06-06,23792.540000,9670.500000,2006.950000,
2025-06-09,24181.430000,9768.500000,2008.130000,
2025-06-10,24162.870000,9725.000000,2001.400000,
2025-06-11,24366.940000,9647.000000,2013.730000,
2025-06-12,24035.380000,9690.500000,2002.620000,
2025-06-13,23892.560000,9647.500000,1971.620000,
2025-06-16,24060.990000,9695.000000,2008.080000,
2025-06-17,23980.300000,9670.000000,2002.210000,
2025-06-18,23710.690000,9650.500000,1975.240000,
2025-06-19,23237.740000,9619.500000,1939.730000,
2025-06-20,23530.480000,9660.500000,1938.260000,
2025-06-23,23689.130000,9694.500000,1949.480000,
2025-06-24,24177.070000,9664.000000,1973.650000,
2025-06-25,24474.670000,9727.000000,2001.280000,
2025-06-26,24325.400000,9896.000000,1992.630000,
2025-06-27,24284.150000,9879.000000,1997.820000,
2025-06-30,24072.280000,9878.000000,2008.350000,
2025-07-02,24221.410000,10010.000000,2012.380000,
2025-07-03,24069.940000,9951.500000,2012.160000,
2025-07-04,23916.060000,9852.000000,2003.540000,
2025-07-07,23887.830000,9784.000000,2037.170000,
2025-07-08,24148.070000,9665.000000,2057.080000,
2025-07-09,23892.320000,9660.000000,2056.890000,
2025-07-10,24028.370000,9682.000000,2122.600000,
2025-07-11,24139.570000,9663.000000,2126.080000,
2025-07-14,24203.320000,9643.500000,2098.560000,
2025-07-15,24590.120000,9657.500000,2078.000000,
2025-07-16,24517.760000,9637.000000,2071.980000,
2025-07-17,24498.950000,9678.000000,2070.110000,
2025-07-18,24825.660000,9794.500000,2080.000000,
2025-07-21,24994.140000,9867.000000,2098.620000,
2025-07-22,25130.030000,9898.000000,2121.430000,
2025-07-23,25538.070000,9933.500000,2110.680000,
2025-07-24,25667.180000,9854.500000,2151.030000,
2025-07-25,25388.350000,9796.000000,2164.620000,
2025-07-28,25562.130000,9762.500000,2171.750000,
2025-07-29,25524.450000,9803.000000,2179.090000,
2025-07-30,25176.930000,9730.000000,2161.720000,
2025-07-31,24773.330000,9607.000000,2093.780000,
2025-08-01,24507.810000,9633.000000,2090.300000,
2025-08-04,24733.450000,9708.500000,2092.000000,
2025-08-05,24902.530000,9634.500000,2115.950000,
2025-08-06,24910.630000,9674.000000,2118.540000,
2025-08-07,25081.630000,9670.500000,2135.920000,
2025-08-08,24858.820000,9768.000000,2135.430000,
2025-08-11,24906.810000,9726.500000,2161.810000,
2025-08-12,24969.680000,9840.000000,2176.820000,
2025-08-13,25613.670000,9777.000000,2185.610000,
2025-08-14,25519.320000,9777.000000,2173.700000,
2025-08-15,25270.070000,9760.000000,2219.490000,
2025-08-18,25176.850000,9733.000000,2209.200000,
2025-08-19,25122.900000,9692.000000,2223.950000,
2025-08-20,25165.940000,9720.500000,2227.490000,
2025-08-21,25104.610000,9724.500000,2221.010000,
2025-08-22,25339.140000,9796.500000,2230.670000,
2025-08-26,25524.920000,9837.000000,2296.320000,
2025-08-27,25201.760000,9755.500000,2215.800000,
2025-08-28,24998.820000,9818.000000,2241.040000,
2025-08-29,25077.620000,9902.000000,2229.340000,
2025-09-01,25617.420000,9884.000000,2246.310000,
2025-09-02,25496.550000,9980.500000,2230.060000,
2025-09-03,25343.430000,9975.500000,2201.100000,
2025-09-04,25058.510000,9898.000000,2176.610000,
2025-09-05,25417.980000,9897.500000,2196.340000,
2025-09-08,25633.910000,9915.000000,2216.570000,
2025-09-09,25938.130000,9914.000000,2252.960000,
2025-09-10,26200.260000,10013.000000,2264.650000,
2025-09-11,26086.320000,10051.500000,2293.180000,
2025-09-12,26388.160000,10067.500000,2327.740000,
2025-09-15,26446.560000,10189.000000,2339.140000,
2025-09-16,26438.510000,10117.000000,2370.160000,
2025-09-17,26908.390000,9974.000000,2388.000000,
2025-09-18,26544.850000,9946.000000,2335.820000,
2025-09-19,26545.100000,9996.500000,2344.380000,
2025-09-22,26344.140000,10002.000000,2348.720000,
2025-09-23,26159.120000,9993.500000,2303.680000,
2025-09-24,26518.650000,10320.000000,2355.530000,
2025-09-25,26484.680000,10275.500000,2336.070000,
2025-09-26,26128.200000,10205.000000,2340.730000,
2025-09-29,26622.880000,10428.500000,2360.970000,
2025-09-30,26855.560000,10296.000000,2411.090000,
2025-10-09,26752.590000,10776.500000,2377.640000,
2025-10-10,26290.320000,10374.000000,2391.360000,
2025-10-13,25889.480000,10802.000000,2384.550000,
2025-10-14,25441.350000,10598.500000,2379.660000,
2025-10-15,25910.600000,10576.000000,2382.330000,
2025-10-16,25888.510000,10620.000000,2363.760000,
2025-10-17,25247.100000,10607.000000,2335.280000,
2025-10-20,25858.830000,10712.500000,2348.030000,
2025-10-21,26027.550000,10596.500000,2400.880000,
2025-10-22,25781.770000,10658.500000,2418.990000,
2025-10-23,25967.980000,10817.000000,2394.930000,
2025-10-24,26160.150000,10947.000000,2370.550000,
2025-10-27,26433.700000,11000.500000,2367.920000,
2025-10-28,26346.140000,11029.500000,2362.470000,
2025-10-30,26282.690000,10930.000000,2342.430000,
2025-10-31,25906.650000,10891.500000,2353.920000,
2025-11-03,26158.360000,10819.000000,2354.150000,
2025-11-04,25952.400000,10649.000000,2347.240000,
2025-11-05,25935.410000,10733.000000,2360.720000,
2025-11-06,26485.900000,10687.000000,2354.740000,
2025-11-07,26241.830000,10695.000000,2348.630000,
2025-11-10,26649.060000,10874.500000,2373.510000,
2025-11-11,26696.410000,10840.000000,2392.690000,
2025-11-12,26922.730000,10897.000000,2378.370000,
2025-11-13,27073.030000,10859.000000,2402.590000,
2025-11-14,26572.460000,10846.000000,2412.050000,
2025-11-17,26384.280000,10766.500000,2436.170000,
2025-11-18,25930.030000,10698.000000,2390.480000,
2025-11-19,25830.650000,10802.500000,2340.460000,
2025-11-20,25835.570000,10686.000000,2348.160000,
2025-11-21,25220.020000,10778.000000,2271.520000,
2025-11-24,25716.500000,10781.500000,2277.410000,
2025-11-25,25894.550000,10832.500000,2300.720000,
2025-11-26,25928.080000,10953.000000,2293.300000,
2025-11-27,25945.930000,10930.000000,2278.780000,
2025-11-28,25858.890000,11175.500000,2287.770000,
2025-12-01,26033.260000,11232.500000,2286.440000,
2025-12-02,26095.050000,11145.000000,2288.110000,
2025-12-03,25760.730000,11448.500000,2253.030000,
2025-12-04,25935.900000,11434.000000,2235.140000,
2025-12-05,26085.080000,11665.000000,2238.520000,
2025-12-08,25765.360000,11675.000000,2249.530000,
2025-12-09,25434.230000,11470.000000,2202.290000,
2025-12-10,25540.780000,11559.500000,2258.020000,
2025-12-11,25530.510000,11833.500000,2189.000000,
2025-12-12,25976.790000,11552.500000,2179.870000,
2025-12-15,25628.880000,11686.000000,2159.880000,
2025-12-16,25235.410000,11619.000000,2137.660000,
2025-12-17,25468.780000,11737.000000,2139.530000,
2025-12-18,25498.130000,11778.000000,2128.090000,
2025-12-19,25690.530000,11881.500000,2170.860000,
2025-12-22,25801.770000,11911.000000,2189.960000,
2025-12-23,25774.140000,12055.000000,2172.070000,
2025-12-24,25818.930000,12133.000000,2186.660000,
2025-12-29,25635.230000,12187.500000,2199.340000,
2025-12-30,25854.600000,12673.500000,2172.510000,
2025-12-31,25630.540000,12496.500000,2197.090000,
2026-01-05,26347.240000,12991.500000,2225.970000,
2026-01-06,26710.450000,13238.000000,2254.310000,
2026-01-07,26458.950000,12899.500000,2255.750000,
2026-01-08,26149.310000,12720.500000,2291.930000,
2026-01-09,26231.790000,12998.000000,2308.540000,
2026-01-12,26608.480000,13209.500000,2301.730000,
2026-01-13,26848.470000,13164.000000,2263.190000,
2026-01-14,26999.810000,13188.500000,2236.550000,
2026-01-15,26923.620000,13106.000000,2246.000000,
2026-01-16,26844.960000,12803.000000,2227.380000,
2026-01-19,26563.900000,12965.500000,2251.610000,
2026-01-20,26487.510000,12753.500000,2286.450000,
2026-01-21,26585.060000,12810.000000,2300.940000,
2026-01-22,26629.960000,12755.500000,2317.760000,
2026-01-23,26749.510000,13128.500000,2343.490000,
2026-01-26,26765.520000,13199.000000,2291.260000,
2026-01-27,27126.950000,13006.500000,2270.030000,
2026-01-28,27826.910000,13086.500000,2289.050000,
2026-01-29,27968.090000,13618.000000,2349.800000,
2026-01-30,27387.110000,13070.500000,2291.650000,
2026-02-02,26775.570000,12900.000000,2213.490000,
2026-02-03,26834.770000,13410.000000,2255.480000,
2026-02-04,26847.320000,13040.000000,2322.380000,
2026-02-05,26885.240000,12855.000000,2316.760000,
2026-02-06,26559.950000,13060.000000,2291.850000,
2026-02-09,27027.160000,13185.000000,2336.820000,
2026-02-10,27183.150000,13100.000000,2304.210000,
2026-02-11,27266.380000,13239.000000,2300.930000,
2026-02-12,27032.540000,12855.500000,2285.390000,
2026-02-13,26567.120000,12931.500000,2276.060000,
2026-02-24,26590.320000,13195.000000,2282.390000,
2026-02-25,26765.720000,13349.500000,2340.210000,
2026-02-26,26381.020000,13259.000000,2287.620000,
2026-02-27,26630.540000,13296.000000,2289.830000,
2026-03-02,26059.850000,13084.500000,2240.000000,
2026-03-03,25768.080000,12964.500000,2179.220000,
2026-03-04,25249.480000,13027.500000,2157.240000,
2026-03-05,25321.340000,12859.000000,2171.560000,
2026-03-06,25757.290000,12869.000000,2196.100000,
2026-03-09,25408.460000,12919.000000,2161.420000,
2026-03-10,25959.900000,13096.500000,2184.080000,
2026-03-11,25898.760000,13049.000000,2190.830000,
2026-03-12,25716.760000,12948.500000,2182.020000,
2026-03-13,25465.600000,12735.500000,2184.480000,
2026-03-16,25834.020000,12918.500000,2197.450000,
2026-03-17,25868.540000,12780.000000,2205.490000,
2026-03-18,26025.420000,12340.500000,2182.420000,
2026-03-19,25500.580000,12211.500000,2122.590000,
2026-03-20,25277.320000,11834.500000,2092.490000,
2026-03-23,24382.470000,12221.000000,1987.850000,
2026-03-24,25063.710000,12092.500000,2045.520000,
2026-03-25,25335.950000,12283.000000,2077.470000,
2026-03-26,24856.430000,12120.000000,2044.520000,
2026-03-27,24951.880000,12141.000000,2062.770000,
2026-03-30,24750.790000,12195.000000,2055.780000,
2026-03-31,24788.140000,12335.500000,2032.130000,
2026-04-01,25294.030000,12472.500000,2042.750000,
2026-04-02,25116.530000,12359.500000,1996.840000,
2026-04-08,25893.020000,12705.500000,2038.720000,
2026-04-09,25752.400000,12695.500000,2014.900000,
2026-04-10,25893.540000,12857.000000,2030.150000,
2026-04-13,25660.850000,13123.500000,2050.200000,
2026-04-14,25872.320000,13296.000000,2103.590000,
2026-04-15,25947.320000,13276.000000,2070.690000,
2026-04-16,26394.260000,13242.000000,2083.270000,
2026-04-17,26160.330000,13349.000000,2114.070000,
2026-04-20,26361.070000,13245.000000,2105.620000,
2026-04-21,26487.480000,13154.500000,2107.840000,
2026-04-22,26163.240000,13470.500000,2116.320000,
2026-04-23,25915.200000,13310.000000,2103.490000,
2026-04-24,25978.070000,13289.000000,2093.300000,
2026-04-27,25925.650000,13226.500000,2093.560000,
2026-04-28,25679.780000,13034.500000,2098.470000,
2026-04-29,26111.840000,12989.000000,2139.290000,
2026-04-30,25776.530000,13019.000000,2173.890000,
2026-05-06,26213.780000,13391.500000,2215.850000,
2026-05-07,26626.280000,13323.500000,2225.900000,
2026-05-08,26393.710000,13535.500000,2255.050000,
2026-05-11,26406.840000,13920.000000,2295.110000,
2026-05-12,26347.910000,14080.000000,2296.790000,
2026-05-13,26388.440000,14083.000000,2268.620000,
2026-05-14,26389.040000,13985.000000,2214.240000,
2026-05-15,25962.730000,13544.500000,2182.300000,
2026-05-18,25675.180000,13590.000000,2156.460000,
2026-05-19,25797.850000,13427.000000,2176.040000,
2026-05-20,25651.120000,13654.500000,2160.280000,
2026-05-21,25386.520000,13610.000000,2085.520000,
2026-05-22,25606.030000,13635.000000,2101.760000,
2026-05-26,25599.450000,13610.500000,2089.590000,
2026-05-27,25328.230000,13516.000000,2037.910000,
2026-05-28,25006.160000,13746.500000,2059.130000,
2026-05-29,25182.390000,13611.500000,2069.200000,
2026-06-01,25398.180000,13879.500000,2077.140000,
2026-06-02,26038.320000,13983.500000,2043.310000,
2026-06-03,25633.210000,13785.500000,2028.130000,
2026-06-04,25253.400000,13904.000000,2009.280000,
2026-06-05,24961.950000,13517.000000,1996.030000,
2026-06-08,24657.060000,13590.500000,1946.200000,
2026-06-09,24565.900000,13559.500000,1947.410000,
2026-06-10,24407.960000,13449.000000,1942.230000,
2026-06-11,24249.290000,13575.000000,1935.320000,
2026-06-12,24718.100000,13713.500000,1952.510000,
2026-06-15,24842.670000,13796.500000,1964.880000,
2026-06-16,24493.950000,13816.500000,1941.530000,
2026-06-17,24312.160000,13835.000000,1927.800000,
2026-06-18,23924.810000,13655.000000,1917.000000,
2026-06-22,23768.520000,13671.000000,1917.770000,
2026-06-23,23336.280000,13373.500000,1910.840000,
2026-06-24,23412.180000,13026.500000,1880.990000,
2026-06-25,23076.910000,13316.000000,1860.810000,
2026-06-26,22671.860000,13322.000000,1843.720000,
2026-06-29,23026.680000,13344.500000,1823.240000,
2026-06-30,22881.020000,13380.000000,1835.900000,
2026-07-02,23055.030000,13285.500000,1853.380000,
2026-07-03,23350.030000,13357.500000,1856.630000,
2026-07-06,23616.320000,13411.000000,1873.170000,
