日期,corp_wealth,cdb_wealth,wealth_ratio,wealth_diff,wealth_diff_cycle,hf_raw,hf_credit_factor,hf_mom_pct
2020-03-24,226.638700,200.957800,1.127793,25.680900,0.632839,-0.632839,0.983386,0.683966
2020-03-25,226.650000,201.074900,1.127192,25.575100,0.500275,-0.500275,0.986866,0.353895
2020-03-26,226.682200,201.552000,1.124683,25.130200,0.028610,-0.028610,0.999249,1.254719
2020-03-27,226.782300,201.566500,1.125099,25.215800,0.087445,-0.087445,0.997704,-0.154574
2020-03-30,226.822500,201.728500,1.124395,25.094000,-0.061119,0.061119,1.001604,0.390918
2020-03-31,226.897000,202.153900,1.122397,24.743100,-0.438784,0.438784,1.011519,0.989879
2020-04-01,226.860400,202.476900,1.120426,24.383500,-0.825149,0.825149,1.021662,1.002757
2020-04-02,226.932000,202.452700,1.120914,24.479300,-0.756115,0.756115,1.019850,-0.177391
2020-04-03,226.908900,202.495800,1.120561,24.413100,-0.849080,0.849080,1.022290,0.239308
2020-04-07,227.177700,204.557800,1.110580,22.619900,-2.669046,2.669046,1.070069,4.673698
2020-04-08,227.348900,205.208900,1.107890,22.140000,-3.175712,3.175712,1.083370,1.243030
2020-04-09,227.489200,205.176100,1.108751,22.313100,-3.029378,3.029378,1.079529,-0.354601
2020-04-10,227.627800,205.058900,1.110061,22.568900,-2.800344,2.800344,1.073516,-0.556977
2020-04-13,227.706800,204.930300,1.111143,22.776500,-2.619510,2.619510,1.068768,-0.442224
2020-04-14,227.778200,205.054400,1.110818,22.723800,-2.698977,2.698977,1.070855,0.195197
2020-04-15,227.911100,205.330900,1.109970,22.580200,-2.869344,2.869344,1.075327,0.417663
2020-04-16,227.986400,205.449500,1.109696,22.536900,-2.939411,2.939411,1.077167,0.171059
2020-04-17,228.069700,205.424100,1.110238,22.645600,-2.857478,2.857478,1.075016,-0.199685
2020-04-20,228.107400,205.391600,1.110598,22.715800,-2.814046,2.814046,1.073876,-0.106065
2020-04-21,228.184100,205.540400,1.110167,22.643700,-2.912913,2.912913,1.076471,0.241698
2020-04-22,228.205200,205.847800,1.108611,22.357400,-3.225981,3.225981,1.084690,0.763498
2020-04-23,228.408700,206.126500,1.108100,22.282200,-3.327950,3.327950,1.087367,0.246792
2020-04-24,228.492500,206.059700,1.108866,22.432800,-3.204118,3.204118,1.084116,-0.298969
2020-04-26,228.593000,206.054000,1.109384,22.539000,-3.124687,3.124687,1.082031,-0.192348
2020-04-27,228.672100,206.055500,1.109760,22.616600,-3.073856,3.073856,1.080696,-0.123328
2020-04-28,228.706100,206.057600,1.109913,22.648500,-3.068725,3.068725,1.080561,-0.012464
2020-04-29,228.762900,206.197800,1.109434,22.565100,-3.178894,3.178894,1.083454,0.267660
2020-04-30,228.832200,206.178500,1.109874,22.653700,-3.117064,3.117064,1.081831,-0.149818
2020-05-06,229.037100,205.922900,1.112247,23.114200,-2.683334,2.683334,1.070444,-1.052524
2020-05-07,228.921600,205.213200,1.115531,23.708400,-2.115904,2.115904,1.055548,-1.391617
2020-05-08,228.800200,205.134800,1.115365,23.665400,-2.185675,2.185675,1.057379,0.173526
2020-05-09,228.761300,204.961600,1.116118,23.799700,-2.078145,2.078145,1.054556,-0.266973
2020-05-11,228.667400,204.199700,1.119822,24.467700,-1.436916,1.436916,1.037722,-1.596302
2020-05-12,228.606600,204.281700,1.119075,24.324900,-1.606487,1.606487,1.042174,0.428986
2020-05-13,228.666800,204.349500,1.118999,24.317300,-1.640859,1.640859,1.043076,0.086582
2020-05-14,228.602200,204.545200,1.117612,24.057000,-1.927931,1.927931,1.050613,0.722514
2020-05-15,228.643800,205.042200,1.115106,23.601600,-2.410103,2.410103,1.063271,1.204845
2020-05-18,228.753600,204.705300,1.117478,24.048300,-1.990175,1.990175,1.052247,-1.036817
2020-05-19,228.742500,204.503300,1.118527,24.239200,-1.826048,1.826048,1.047938,-0.409482
2020-05-20,228.760000,204.371200,1.119336,24.388800,-1.703221,1.703221,1.044714,-0.307702
2020-05-21,228.773700,204.258900,1.120018,24.514800,-1.603994,1.603994,1.042109,-0.249347
2020-05-22,228.844500,204.742500,1.117719,24.102000,-2.043567,2.043567,1.053648,1.107363
2020-05-25,228.933500,204.280100,1.120684,24.653400,-1.518941,1.518941,1.039876,-1.307151
2020-05-26,228.881100,203.408800,1.125227,25.472300,-0.726815,0.726815,1.019080,-1.999790
2020-05-27,228.823200,202.902400,1.127750,25.920800,-0.305089,0.305089,1.008009,-1.086409
2020-05-28,228.776700,203.064500,1.126621,25.712200,-0.540464,0.540464,1.014188,0.613009
2020-05-29,228.783100,203.017200,1.126915,25.765900,-0.513539,0.513539,1.013481,-0.069696
2020-06-01,228.825800,203.006700,1.127183,25.819100,-0.487114,0.487114,1.012788,-0.068449
2020-06-02,228.591800,201.473900,1.134598,27.117900,0.784910,-0.784910,0.979394,-3.297226
2020-06-03,228.125300,201.237700,1.133611,26.887600,0.527835,-0.527835,0.986143,0.689089
2020-06-04,227.965900,200.556000,1.136670,27.409900,1.023359,-1.023359,0.973134,-1.319157
2020-06-05,227.557700,200.355600,1.135769,27.202100,0.788782,-0.788782,0.979292,0.632824
2020-06-08,227.487100,200.634800,1.133837,26.852300,0.412206,-0.412206,0.989178,1.009515
2020-06-09,227.626200,200.914300,1.132952,26.711900,0.245029,-0.245029,0.993567,0.443684
2020-06-10,227.670900,200.887700,1.133324,26.783200,0.289551,-0.289551,0.992398,-0.117640
2020-06-11,227.772000,201.090400,1.132685,26.681600,0.161174,-0.161174,0.995768,0.339606
2020-06-12,227.900400,201.296700,1.132162,26.603700,0.056496,-0.056496,0.998516,0.275974
2020-06-15,228.069500,201.422400,1.132295,26.647100,0.073118,-0.073118,0.998080,-0.043701
2020-06-16,228.094700,200.867200,1.135550,27.227500,0.626739,-0.626739,0.983546,-1.456194
2020-06-17,228.087100,200.559600,1.137253,27.527500,0.899961,-0.899961,0.976373,-0.729275
2020-06-18,228.111200,200.539600,1.137487,27.571600,0.917282,-0.917282,0.975919,-0.046572
2020-06-19,228.161700,200.425200,1.138388,27.736500,1.055402,-1.055402,0.972293,-0.371549
2020-06-22,228.189400,199.842200,1.141848,28.347200,1.639323,-1.639323,0.956963,-1.576624
2020-06-23,227.933800,199.660300,1.141608,28.273500,1.538843,-1.538843,0.959601,0.275649
2020-06-24,227.961700,200.184300,1.138759,27.777400,1.015962,-1.015962,0.973328,1.430485
2020-06-28,228.089900,200.387900,1.138242,27.702000,0.913782,-0.913782,0.976011,0.275601
2020-06-29,228.157800,200.391000,1.138563,27.766800,0.951801,-0.951801,0.975012,-0.102263
2020-06-30,228.195300,200.682100,1.137098,27.513200,0.671419,-0.671419,0.982373,0.754937
2020-07-01,228.280900,200.614000,1.137911,27.666900,0.798338,-0.798338,0.979041,-0.339172
2020-07-02,228.393000,200.731800,1.137802,27.661200,0.765856,-0.765856,0.979894,0.087099
2020-07-03,228.457600,200.679800,1.138419,27.777800,0.855674,-0.855674,0.977536,-0.240633
2020-07-06,228.321800,199.584300,1.143987,28.737500,1.788591,-1.788591,0.953045,-2.505429
2020-07-07,228.032400,199.165600,1.144939,28.866800,1.891108,-1.891108,0.950353,-0.282394
2020-07-08,227.897200,198.769900,1.146538,29.127300,2.124825,-2.124825,0.944218,-0.645619
2020-07-09,227.493100,197.985100,1.149042,29.508000,2.478741,-2.478741,0.934926,-0.984012
2020-07-10,227.332400,198.132900,1.147373,29.199500,2.143458,-2.143458,0.943728,0.941471
2020-07-13,227.199200,197.422900,1.150825,29.776300,2.693473,-2.693473,0.929289,-1.530029
2020-07-14,227.146300,197.648200,1.149245,29.498100,2.388489,-2.388489,0.937296,0.861586
2020-07-15,227.178600,198.176200,1.146347,29.002400,1.866004,-1.866004,0.951012,1.463419
2020-07-16,227.297500,198.377700,1.145782,28.919800,1.756619,-1.756619,0.953884,0.301956
2020-07-17,227.408800,198.505100,1.145607,28.903700,1.713733,-1.713733,0.955010,0.118029
2020-07-20,227.600600,198.917400,1.144197,28.683200,1.466447,-1.466447,0.961502,0.679772
2020-07-21,227.800900,199.634900,1.141088,28.166000,0.922461,-0.922461,0.975783,1.485284
2020-07-22,227.980300,199.740500,1.141382,28.239800,0.969474,-0.969474,0.974548,-0.126485
2020-07-23,228.148900,199.684700,1.142546,28.464200,1.167087,-1.167087,0.969361,-0.532333
2020-07-24,228.350000,199.878100,1.142446,28.471900,1.148000,-1.148000,0.969862,0.051693
2020-07-27,228.511100,199.878400,1.143251,28.632700,1.282012,-1.282012,0.966344,-0.362749
2020-07-28,228.620500,199.640800,1.145159,28.979700,1.602224,-1.602224,0.957937,-0.869916
2020-07-29,228.601300,199.462800,1.146085,29.138500,1.734235,-1.734235,0.954472,-0.361782
2020-07-30,228.618100,199.407000,1.146490,29.211100,1.780047,-1.780047,0.953269,-0.126003
2020-07-31,228.618500,199.107200,1.148218,29.511300,2.053457,-2.053457,0.946091,-0.752960
2020-08-03,228.697300,199.157900,1.148322,29.539400,2.054768,-2.054768,0.946057,-0.003636
2020-08-04,228.734000,199.200100,1.148262,29.533900,2.022478,-2.022478,0.946904,0.089603
2020-08-05,228.822300,199.216700,1.148610,29.605600,2.067387,-2.067387,0.945725,-0.124510
2020-08-06,228.853900,199.262000,1.148507,29.591900,2.026897,-2.026897,0.946788,0.112399
2020-08-07,228.954000,199.227200,1.149211,29.726800,2.135005,-2.135005,0.943950,-0.299764
2020-08-10,229.096400,199.447900,1.148653,29.648500,2.029914,-2.029914,0.946709,0.292274
2020-08-11,229.173900,199.440600,1.149083,29.733300,2.087922,-2.087922,0.945186,-0.160858
2020-08-12,229.218900,199.394200,1.149577,29.824700,2.152530,-2.152530,0.943490,-0.179448
2020-08-13,229.334400,199.397700,1.150136,29.936700,2.237737,-2.237737,0.941253,-0.237089
2020-08-14,229.437300,199.474300,1.150210,29.963000,2.237244,-2.237244,0.941266,0.001376
2020-08-17,229.625300,199.585800,1.150509,30.039500,2.286950,-2.286950,0.939961,-0.138635
2020-08-18,229.729500,199.543900,1.151273,30.185600,2.406256,-2.406256,0.936829,-0.333214
2020-08-19,229.760800,199.425100,1.152116,30.335700,2.529562,-2.529562,0.933592,-0.345536
2020-08-20,229.776300,199.108000,1.154028,30.668300,2.835367,-2.835367,0.925564,-0.859922
2020-08-21,229.811800,199.112900,1.154178,30.698900,2.839171,-2.839171,0.925464,-0.010792
2020-08-24,229.880200,198.959400,1.155413,30.920800,3.034276,-3.034276,0.920342,-0.553451
2020-08-25,229.828900,198.501400,1.157820,31.327500,3.414179,-3.414179,0.910369,-1.083667
2020-08-26,229.727700,198.472400,1.157479,31.255300,3.315183,-3.315183,0.912968,0.285479
2020-08-27,229.636400,198.428800,1.157274,31.207600,3.240686,-3.240686,0.914923,0.214218
2020-08-28,229.552500,198.278200,1.157729,31.274300,3.280588,-3.280588,0.913876,-0.114495
2020-08-31,229.572400,198.546200,1.156267,31.026200,3.005690,-3.005690,0.921093,0.789689
2020-09-01,229.629700,198.490900,1.156878,31.138800,3.091492,-3.091492,0.918840,-0.244548
2020-09-02,229.604800,198.310700,1.157803,31.294100,3.219993,-3.219993,0.915467,-0.367146
2020-09-03,229.568500,198.193600,1.158304,31.374900,3.273993,-3.273993,0.914049,-0.154856
2020-09-04,229.556200,198.122500,1.158658,31.433700,3.305993,-3.305993,0.913209,-0.091908
2020-09-07,229.573600,197.934900,1.159844,31.638700,3.484193,-3.484193,0.908531,-0.512281
2020-09-08,229.627900,197.961600,1.159962,31.666300,3.484992,-3.484992,0.908510,-0.002309
2020-09-09,229.696500,198.336700,1.158114,31.359800,3.151691,-3.151691,0.917260,0.963117
2020-09-10,229.785900,198.565200,1.157231,31.220700,2.985789,-2.985789,0.921615,0.474822
2020-09-11,229.847300,198.404900,1.158476,31.442400,3.180686,-3.180686,0.916498,-0.555173
2020-09-14,229.948400,198.321200,1.159475,31.627200,3.338683,-3.338683,0.912351,-0.452573
2020-09-15,230.001700,198.645100,1.157852,31.356600,3.041280,-3.041280,0.920158,0.855768
2020-09-16,230.038700,198.791400,1.157186,31.247300,2.905176,-2.905176,0.923731,0.388311
2020-09-17,230.103000,198.722400,1.157912,31.380600,3.011671,-3.011671,0.920936,-0.302661
2020-09-18,230.143000,198.834200,1.157462,31.308800,2.913066,-2.913066,0.923524,0.281088
2020-09-21,230.303800,199.069100,1.156904,31.234700,2.812161,-2.812161,0.926173,0.286839
2020-09-22,230.355000,199.175500,1.156543,31.179500,2.730154,-2.730154,0.928326,0.232448
2020-09-23,230.402300,199.141000,1.156981,31.261300,2.785148,-2.785148,0.926882,-0.155518
2020-09-24,230.456500,199.132500,1.157302,31.324000,2.821040,-2.821040,0.925940,-0.101661
2020-09-25,230.527600,198.896000,1.159036,31.631600,3.101832,-3.101832,0.918569,-0.796111
2020-09-27,230.585500,198.936600,1.159090,31.648900,3.092324,-3.092324,0.918818,0.027175
2020-09-28,230.651900,198.948800,1.159353,31.703100,3.119715,-3.119715,0.918099,-0.078261
2020-09-29,230.739200,198.913300,1.159999,31.825900,3.215705,-3.215705,0.915579,-0.274479
2020-09-30,230.777800,198.890800,1.160324,31.887000,3.249995,-3.249995,0.914679,-0.098319
2020-10-09,231.105200,198.817000,1.162402,32.288200,3.624384,-3.624384,0.904850,-1.074548
2020-10-10,231.052700,198.825800,1.162086,32.226900,3.536272,-3.536272,0.907163,0.255640
2020-10-12,231.181800,198.876500,1.162439,32.305300,3.587860,-3.587860,0.905809,-0.149291
2020-10-13,231.226200,198.948600,1.162241,32.277600,3.533347,-3.533347,0.907240,0.157992
2020-10-14,231.266800,198.953600,1.162416,32.313200,3.542133,-3.542133,0.907010,-0.025425
2020-10-15,231.307000,198.935000,1.162727,32.372000,3.574119,-3.574119,0.906170,-0.092580
2020-10-16,231.368600,198.957900,1.162902,32.410700,3.586004,-3.586004,0.905858,-0.034432
2020-10-19,231.504900,199.178000,1.162302,32.326900,3.475388,-3.475388,0.908762,0.320574
2020-10-20,231.578400,199.255900,1.162216,32.322500,3.444172,-3.444172,0.909581,0.090178
2020-10-21,231.671000,199.418300,1.161734,32.252700,3.347555,-3.347555,0.912118,0.278858
2020-10-22,231.767800,199.604300,1.161136,32.163500,3.231537,-3.231537,0.915163,0.333922
2020-10-23,231.833800,199.641300,1.161252,32.192500,3.233719,-3.233719,0.915106,-0.006258
2020-10-26,231.957400,199.658000,1.161774,32.299400,3.313800,-3.313800,0.913004,-0.229736
2020-10-27,231.998700,199.836100,1.160945,32.162600,3.150180,-3.150180,0.917299,0.470473
2020-10-28,232.035300,199.924900,1.160612,32.110400,3.071159,-3.071159,0.919374,0.226152
2020-10-29,232.035500,200.008500,1.160128,32.027000,2.960938,-2.960938,0.922267,0.314735
2020-10-30,232.053000,200.031800,1.160081,32.021200,2.928316,-2.928316,0.923124,0.092860
2020-11-02,232.176400,200.213200,1.159646,31.963200,2.843493,-2.843493,0.925351,0.241227
2020-11-03,232.230400,200.361500,1.159057,31.868900,2.722369,-2.722369,0.928530,0.343633
2020-11-04,232.310300,200.485600,1.158738,31.824700,2.651344,-2.651344,0.930395,0.200809
2020-11-05,232.357900,200.440400,1.159237,31.917500,2.717319,-2.717319,0.928663,-0.186158
2020-11-06,232.384100,200.261100,1.160406,32.123000,2.895993,-2.895993,0.923972,-0.505096
2020-11-09,232.416400,200.212200,1.160850,32.204200,2.950365,-2.950365,0.922545,-0.154488
2020-11-10,232.385300,200.140900,1.161108,32.244400,2.963738,-2.963738,0.922194,-0.038052
2020-11-11,232.353600,200.204500,1.160581,32.149100,2.841609,-2.841609,0.925400,0.347670
2020-11-12,232.216200,200.134600,1.160300,32.081600,2.747279,-2.747279,0.927877,0.267603
2020-11-13,231.919700,199.912400,1.160107,32.007300,2.646149,-2.646149,0.930531,0.286130
2020-11-16,231.825000,200.027700,1.158964,31.797300,2.409317,-2.409317,0.936749,0.668159
2020-11-17,231.631800,200.005500,1.158127,31.626300,2.211485,-2.211485,0.941942,0.554429
2020-11-18,231.450600,199.872600,1.157991,31.578000,2.136352,-2.136352,0.943915,0.209401
2020-11-19,231.254900,199.678000,1.158139,31.576900,2.108417,-2.108417,0.944648,0.077692
2020-11-20,230.994400,199.660700,1.156935,31.333700,1.838382,-1.838382,0.951737,0.750450
2020-11-23,231.090300,199.978100,1.155578,31.112200,1.590046,-1.590046,0.958257,0.685006
2020-11-24,231.141200,200.023000,1.155573,31.118200,1.569209,-1.569209,0.958804,0.057085
2020-11-25,231.080700,200.162300,1.154467,30.918400,1.342571,-1.342571,0.964754,0.620547
2020-11-26,231.137400,200.237500,1.154316,30.899900,1.297232,-1.297232,0.965944,0.123375
2020-11-27,231.098500,200.282100,1.153865,30.816400,1.186892,-1.186892,0.968841,0.299884
2020-11-30,231.301300,200.784600,1.151987,30.516700,0.860351,-0.860351,0.977413,0.884824
2020-12-01,231.371400,200.684200,1.152913,30.687200,1.004009,-1.004009,0.973642,-0.385854
2020-12-02,231.366100,200.603500,1.153350,30.762600,1.052566,-1.052566,0.972367,-0.130925
2020-12-03,231.362000,200.584900,1.153437,30.777100,1.040222,-1.040222,0.972691,0.033327
2020-12-04,231.362400,200.680800,1.152888,30.681600,0.917877,-0.917877,0.975903,0.330205
2020-12-07,231.472300,200.731400,1.153144,30.740900,0.950330,-0.950330,0.975051,-0.087303
2020-12-08,231.449000,200.934400,1.151863,30.514600,0.697183,-0.697183,0.981697,0.681581
2020-12-09,231.469200,200.975500,1.151728,30.493700,0.649434,-0.649434,0.982950,0.127689
2020-12-10,231.537700,201.105300,1.151326,30.432400,0.561285,-0.561285,0.985264,0.235429
2020-12-11,231.511500,200.981300,1.151906,30.530200,0.632234,-0.632234,0.983402,-0.189046
2020-12-14,231.611800,201.051700,1.152001,30.560100,0.635282,-0.635282,0.983322,-0.008137
2020-12-15,231.649000,201.252300,1.151038,30.396700,0.445029,-0.445029,0.988316,0.507934
2020-12-16,231.704400,201.386000,1.150549,30.318400,0.339875,-0.339875,0.991077,0.279320
2020-12-17,231.752700,201.445400,1.150449,30.307300,0.301920,-0.301920,0.992073,0.100540
2020-12-18,231.799800,201.436100,1.150736,30.363700,0.331463,-0.331463,0.991298,-0.078179
2020-12-21,231.892100,201.760900,1.149341,30.131200,0.072106,-0.072106,0.998107,0.686858
2020-12-22,231.927200,201.961100,1.148376,29.966100,-0.119853,0.119853,1.003146,0.504897
2020-12-23,231.971800,202.121300,1.147686,29.850500,-0.262314,0.262314,1.006886,0.372821
2020-12-24,231.976900,202.049900,1.148117,29.927000,-0.212675,0.212675,1.005583,-0.129423
2020-12-25,231.979500,202.071400,1.148008,29.908100,-0.258438,0.258438,1.006784,0.119472
2020-12-28,232.082000,202.265200,1.147414,29.816800,-0.376602,0.376602,1.009886,0.308120
2020-12-29,232.080500,202.408000,1.146597,29.672500,-0.547767,0.547767,1.014380,0.444953
2020-12-30,232.208100,202.667300,1.145760,29.540800,-0.706333,0.706333,1.018543,0.410376
2020-12-31,232.250900,202.717200,1.145689,29.533700,-0.740301,0.740301,1.019434,0.087551
2021-01-04,217.608100,202.491600,1.074652,15.116500,0.257355,-0.257355,0.988120,
2021-01-05,217.682800,202.610000,1.074393,15.072800,0.197021,-0.197021,0.990905,0.281859
2021-01-06,217.772800,202.678800,1.074473,15.094000,0.201587,-0.201587,0.990695,-0.021269
2021-01-07,217.906800,202.857600,1.074186,15.049200,0.140152,-0.140152,0.993531,0.286252
2021-01-08,218.001600,202.775200,1.075090,15.226400,0.300718,-0.300718,0.986119,-0.746016
2021-01-11,218.092900,202.753400,1.075656,15.339500,0.397184,-0.397184,0.981666,-0.451565
2021-01-12,218.121600,202.793600,1.075584,15.328000,0.369049,-0.369049,0.982964,0.132297
2021-01-13,218.136200,203.025600,1.074427,15.110600,0.135015,-0.135015,0.993768,1.099052
2021-01-14,218.257200,203.169600,1.074261,15.087600,0.095380,-0.095380,0.995597,0.184104
2021-01-15,218.286200,202.870300,1.075989,15.415900,0.407046,-0.407046,0.981210,-1.445046
2021-01-18,218.242900,202.614900,1.077132,15.628000,0.602512,-0.602512,0.972187,-0.919570
2021-01-19,218.166100,202.579800,1.076939,15.586300,0.544177,-0.544177,0.974880,0.276982
2021-01-20,218.162200,202.746400,1.076035,15.415800,0.357043,-0.357043,0.983519,0.886092
2021-01-21,218.196000,202.950600,1.075119,15.245400,0.170009,-0.170009,0.992152,0.877840
2021-01-22,218.203800,202.976000,1.075023,15.227800,0.135774,-0.135774,0.993733,0.159280
2021-01-25,218.274800,202.959400,1.075460,15.315400,0.206740,-0.206740,0.990457,-0.329651
2021-01-26,218.107900,202.571600,1.076695,15.536300,0.411006,-0.411006,0.981028,-0.951998
2021-01-27,218.065100,202.524400,1.076735,15.540700,0.398771,-0.398771,0.981592,0.057567
2021-01-28,217.905100,202.192000,1.077714,15.713100,0.554537,-0.554537,0.974402,-0.732516
2021-01-29,217.773100,202.195300,1.077043,15.577800,0.402602,-0.402602,0.981416,0.719771
2021-02-01,217.893800,202.543800,1.075786,15.350000,0.158168,-0.158168,0.992699,1.149703
2021-02-02,217.975400,202.544600,1.076185,15.430800,0.222334,-0.222334,0.989737,-0.298374
2021-02-03,217.982100,202.206800,1.078016,15.775300,0.550199,-0.550199,0.974602,-1.529159
2021-02-04,217.921800,201.911000,1.079296,16.010800,0.769065,-0.769065,0.964499,-1.036637
2021-02-05,217.865000,201.883500,1.079162,15.981500,0.723131,-0.723131,0.966620,0.219843
2021-02-08,217.855000,201.860200,1.079237,15.994800,0.719796,-0.719796,0.966773,0.015923
2021-02-09,217.878600,201.968800,1.078774,15.909800,0.618162,-0.618162,0.971465,0.485280
2021-02-10,217.875900,202.001400,1.078586,15.874500,0.566227,-0.566227,0.973862,0.246777
2021-02-18,218.049800,201.806500,1.080489,16.243300,0.918393,-0.918393,0.957606,-1.669267
2021-02-19,218.052100,202.063600,1.079126,15.988500,0.646959,-0.646959,0.970136,1.308442
2021-02-22,218.131400,202.162500,1.078990,15.968900,0.610724,-0.610724,0.971808,0.172411
2021-02-23,218.183800,202.249700,1.078784,15.934100,0.559290,-0.559290,0.974183,0.244315
2021-02-24,218.270600,202.395700,1.078435,15.874900,0.483455,-0.483455,0.977683,0.359337
2021-02-25,218.311600,202.403700,1.078595,15.907900,0.499821,-0.499821,0.976928,-0.077270
2021-02-26,218.308900,202.385400,1.078679,15.923500,0.498786,-0.498786,0.976976,0.004888
2021-03-01,218.434700,202.531700,1.078521,15.903000,0.461652,-0.461652,0.978690,0.175457
2021-03-02,218.533700,202.560000,1.078859,15.973700,0.515718,-0.515718,0.976194,-0.255007
