date,上证50,沪深300,中证500,中证1000,恒生指数,中债国债,中债企业债,中证转债,布伦特原油,沪金,标普500,美元兑人民币
2019-04-25,2927.995000,3941.816000,5458.419000,5899.907000,29549.801000,158.414900,181.392900,321.750000,73.620000,280.400000,2926.169922,6.720900
2019-04-26,2892.857000,3889.275000,5408.031000,5834.377000,29605.010000,158.649700,181.422200,318.550000,71.130000,281.450000,2939.879883,6.742100
2019-04-28,,,,,,158.656400,181.469900,,,,,
2019-04-29,2939.405000,3900.334000,5265.601000,5622.484000,29892.811000,158.588100,181.472200,318.170000,71.420000,281.300000,2943.030029,6.728800
2019-04-30,2945.244000,3913.211000,5307.560000,5682.236000,29699.109000,158.697700,181.528900,320.540000,71.660000,281.600000,2945.830078,6.732400
2019-05-01,,,,,,,,,72.050000,,2923.729980,6.733800
2019-05-02,,,,,29944.180000,,,,70.350000,,2917.520020,6.734000
2019-05-03,,,,,30081.551000,,,,70.780000,,2945.639893,6.733900
2019-05-05,,,,,,158.787000,181.692700,,,,,
2019-05-06,2805.035000,3684.617000,4908.798000,5246.830000,29209.820000,159.119700,181.837500,311.760000,70.980000,282.700000,2932.469971,6.733600
2019-05-07,2806.258000,3720.668000,4973.404000,5312.496000,29363.020000,158.990600,181.978000,313.240000,69.870000,282.400000,2884.050049,6.763600
2019-05-08,2758.244000,3667.457000,4947.742000,5292.746000,29003.199000,159.125700,182.125300,313.690000,70.320000,283.950000,2879.419922,6.776000
2019-05-09,2698.780000,3599.700000,4888.413000,5237.825000,28311.070000,159.283500,182.303300,313.820000,70.320000,284.100000,2870.719971,6.782000
2019-05-10,2793.759000,3730.451000,5064.323000,5445.526000,28550.240000,159.298100,182.406200,319.330000,70.860000,284.450000,2881.399902,6.826500
2019-05-13,2741.112000,3668.726000,5005.904000,5405.615000,,159.512500,182.588200,317.460000,69.950000,289.200000,2811.870117,6.823100
2019-05-14,2724.734000,3645.150000,4965.612000,5368.229000,28122.020000,159.355200,182.708200,318.020000,70.990000,292.750000,2834.409912,6.877300
2019-05-15,2783.544000,3727.092000,5076.555000,5486.387000,28268.711000,159.476600,182.800000,321.040000,71.950000,291.250000,2850.959961,6.874900
2019-05-16,2791.415000,3743.964000,5108.359000,5527.275000,28275.070000,159.652300,182.879400,321.190000,72.770000,292.350000,2876.320068,6.875200
2019-05-17,2735.212000,3648.761000,4942.579000,5330.986000,27946.461000,159.635100,182.943700,318.000000,72.170000,291.700000,2859.530029,6.882800
2019-05-20,2715.432000,3617.792000,4923.559000,5313.149000,27787.609000,159.688700,183.094900,316.380000,72.060000,289.400000,2840.229980,6.917700
2019-05-21,2739.785000,3666.776000,5009.873000,5418.045000,27657.240000,159.601300,183.118400,317.370000,72.040000,289.150000,2864.360107,6.911300
2019-05-22,2725.734000,3649.380000,4976.393000,5395.430000,27705.939000,159.503300,183.100200,317.440000,70.910000,288.900000,2856.270020,
2019-05-23,2685.934000,3583.965000,4872.920000,5267.827000,27267.131000,159.630700,183.167500,315.520000,68.000000,289.350000,2822.239990,6.905400
2019-05-24,2702.025000,3593.914000,4841.757000,5200.774000,27353.930000,159.701400,183.207100,315.260000,69.260000,291.100000,2826.060059,6.909500
2019-05-27,2722.335000,3637.197000,4962.947000,5354.634000,27288.090000,159.480300,183.219400,315.100000,68.680000,291.250000,,6.899300
2019-05-28,2748.799000,3672.261000,4955.486000,5354.525000,27390.811000,159.562600,183.123600,315.340000,68.690000,291.000000,2802.389893,6.897200
2019-05-29,2755.808000,3663.909000,4956.864000,5376.513000,27235.711000,159.894000,183.217400,315.040000,68.170000,291.450000,2783.020020,6.909100
2019-05-30,2742.964000,3641.183000,4926.403000,5341.980000,27114.881000,160.052600,183.277900,313.310000,65.210000,290.100000,2788.860107,6.913400
2019-05-31,2728.946000,3629.789000,4912.001000,5334.248000,26901.090000,160.032200,183.336600,312.850000,61.760000,293.450000,2752.060059,6.900900
2019-06-03,2743.064000,3632.013000,4853.815000,5255.074000,26893.859000,160.251900,183.452000,310.040000,60.890000,296.700000,2744.449951,6.904100
2019-06-04,2721.314000,3598.467000,4795.413000,5160.977000,26761.520000,160.362000,183.479200,307.750000,60.930000,299.750000,2803.270020,6.902800
2019-06-05,2719.595000,3597.105000,4783.825000,5158.465000,26895.439000,160.494600,183.539600,307.370000,59.680000,301.700000,2826.149902,6.907300
2019-06-06,2706.762000,3564.678000,4678.784000,5030.801000,26965.279000,160.544100,183.591800,306.070000,60.560000,301.700000,2843.489990,6.908100
2019-06-07,,,,,,,,,63.320000,,2873.340088,6.909000
2019-06-10,2743.375000,3610.744000,4725.264000,5098.938000,27578.641000,160.463400,183.688200,307.840000,62.860000,300.850000,2886.729980,6.908800
2019-06-11,2812.899000,3719.276000,4901.472000,5289.624000,27789.340000,160.209900,183.702100,312.370000,62.370000,299.550000,2885.719971,6.930100
2019-06-12,2796.732000,3691.096000,4863.492000,5264.886000,27308.461000,160.274600,183.655300,311.320000,60.860000,302.600000,2879.840088,6.910400
2019-06-13,2794.536000,3685.393000,4877.651000,5294.113000,27294.711000,160.366600,183.578700,310.660000,61.350000,303.200000,2891.639893,6.916900
2019-06-14,2785.606000,3654.880000,4795.527000,5173.069000,27118.350000,160.544700,183.463400,309.020000,62.020000,307.750000,2886.979980,6.920800
2019-06-17,2793.704000,3654.825000,4802.819000,5160.673000,27227.160000,160.718600,183.575600,308.780000,60.930000,304.100000,2889.669922,6.924500
2019-06-18,2806.454000,3667.619000,4797.147000,5160.878000,27498.770000,160.732000,183.597300,308.650000,62.260000,306.150000,2917.750000,6.924900
2019-06-19,2842.736000,3715.938000,4858.916000,5234.275000,28202.141000,160.673000,183.666500,310.640000,62.180000,304.300000,2926.459961,6.902300
2019-06-20,2942.629000,3828.518000,4954.734000,5317.310000,28550.430000,160.767100,183.719500,315.440000,64.660000,311.250000,2954.179932,6.902700
2019-06-21,2938.773000,3833.938000,5021.305000,5406.040000,28473.711000,160.845300,183.816400,317.210000,65.280000,313.600000,2950.459961,6.851000
2019-06-24,2949.518000,3841.266000,5024.205000,5403.798000,28513.000000,160.780700,183.944400,316.710000,64.740000,315.800000,2945.350098,6.868900
2019-06-25,2910.121000,3801.310000,4974.988000,5351.690000,28185.980000,160.837200,183.991800,315.080000,65.070000,321.800000,2917.379883,6.876100
2019-06-26,2903.487000,3794.331000,4962.594000,5351.391000,28221.980000,160.820100,184.086800,315.530000,65.500000,316.400000,2913.780029,6.878800
2019-06-27,2937.128000,3834.817000,5007.483000,5397.571000,28621.420000,160.770300,184.146600,317.560000,65.420000,315.600000,2924.919922,6.879100
2019-06-28,2930.598000,3825.587000,4950.480000,5321.433000,28542.619000,160.823600,184.187100,316.790000,64.500000,316.850000,2941.760010,6.867100
2019-07-01,3002.940000,3935.812000,5100.262000,5481.409000,,160.886900,184.341300,319.690000,65.190000,308.850000,2964.330078,6.865800
2019-07-02,2999.076000,3937.169000,5084.410000,5483.515000,28875.561000,161.287200,184.405200,320.390000,62.810000,312.050000,2973.010010,6.850800
2019-07-03,2964.731000,3893.534000,5040.723000,5428.514000,28855.141000,161.436500,184.514300,319.390000,63.830000,321.100000,2995.820068,6.872000
2019-07-04,2953.272000,3873.102000,5025.021000,5404.384000,28795.770000,161.484600,184.591100,318.880000,63.170000,317.650000,,6.880200
2019-07-05,2961.922000,3893.203000,5042.660000,5424.250000,28774.830000,161.353900,184.625300,318.960000,64.380000,318.000000,2990.409912,6.870600
2019-07-08,2897.512000,3802.790000,4870.781000,5244.266000,28331.689000,161.332900,184.659700,315.950000,63.880000,316.350000,2975.949951,6.892600
2019-07-09,2881.552000,3793.130000,4881.624000,5260.344000,28116.279000,161.372500,184.645200,315.890000,64.520000,313.450000,2979.629883,6.880900
2019-07-10,2878.781000,3786.739000,4843.865000,5214.644000,28204.689000,161.360500,184.615600,315.570000,66.690000,313.200000,2993.070068,6.888300
2019-07-11,2887.831000,3785.221000,4844.547000,5206.399000,28431.801000,161.386800,184.643800,315.430000,66.780000,319.000000,2999.909912,6.872200
2019-07-12,2902.130000,3808.731000,4861.568000,5219.189000,28471.619000,161.491800,184.659500,317.160000,66.910000,316.650000,3013.770020,6.869200
2019-07-15,2902.610000,3824.188000,4925.324000,5273.815000,28554.881000,161.438400,184.736300,317.750000,66.160000,317.750000,3014.300049,6.879800
2019-07-16,2884.561000,3806.845000,4932.046000,5285.229000,28619.619000,161.451100,184.752300,317.580000,64.350000,317.750000,3004.040039,6.876900
2019-07-17,2875.030000,3804.638000,4929.085000,5289.424000,28593.170000,161.455000,184.740100,318.220000,63.560000,315.800000,2984.419922,6.875300
2019-07-18,2859.165000,3768.402000,4844.109000,5194.602000,28461.660000,161.537400,184.759300,317.340000,62.520000,319.100000,2995.110107,6.872800
2019-07-19,2895.625000,3807.955000,4878.690000,5220.027000,28765.400000,161.602300,184.790000,318.200000,62.500000,323.300000,2976.610107,6.879100
2019-07-22,2881.904000,3781.683000,4776.575000,5073.333000,28371.260000,161.696300,184.878500,317.350000,63.300000,320.650000,2985.030029,6.881100
2019-07-23,2881.098000,3789.914000,4823.918000,5131.097000,28466.480000,161.730500,184.917900,317.560000,64.200000,318.700000,3005.469971,6.880100
2019-07-24,2906.550000,3819.833000,4873.027000,5194.829000,28524.039000,161.702100,184.974700,318.320000,63.100000,319.650000,3019.560059,6.878300
2019-07-25,2931.176000,3851.067000,4891.643000,5211.086000,28594.301000,161.730800,184.989600,320.340000,62.910000,320.300000,3003.669922,6.871500
2019-07-26,2939.355000,3858.569000,4898.110000,5216.602000,28397.740000,161.729500,185.025400,322.620000,63.160000,319.100000,3025.860107,6.871600
2019-07-29,2930.489000,3854.270000,4897.018000,5218.983000,28106.410000,161.728200,185.096800,323.300000,63.720000,319.600000,3020.969971,6.878200
2019-07-30,2944.025000,3870.318000,4922.918000,5239.718000,28146.500000,161.717300,185.089100,324.770000,64.930000,320.850000,3013.179932,6.892400
2019-07-31,2912.661000,3835.359000,4903.203000,5200.095000,27777.750000,161.824500,185.132100,324.670000,64.200000,322.250000,2980.379883,6.883600
2019-08-01,2887.867000,3803.469000,4870.469000,5173.229000,27565.699000,161.932200,185.176900,323.890000,61.020000,316.600000,2953.560059,6.883400
2019-08-02,2843.770000,3747.438000,4809.920000,5091.063000,26918.580000,162.256500,185.272400,322.720000,61.120000,324.250000,2932.050049,6.897800
2019-08-05,2786.720000,3675.688000,4751.985000,5032.642000,26151.320000,162.520900,185.441900,319.900000,60.050000,334.000000,2844.739990,6.939200
2019-08-06,2760.680000,3636.329000,4650.563000,4899.816000,25976.240000,162.512400,185.529300,319.020000,58.600000,335.550000,2881.770020,7.049700
2019-08-07,2747.249000,3621.431000,4626.364000,4885.440000,25997.029000,162.560700,185.614900,320.390000,57.430000,341.800000,2883.979980,7.025600
2019-08-08,2786.872000,3669.294000,4656.101000,4923.327000,26120.770000,162.566400,185.690800,321.800000,57.740000,344.350000,2938.090088,7.059100
2019-08-09,2772.149000,3633.530000,4600.353000,4869.792000,25939.301000,162.763500,185.743600,321.830000,58.380000,345.900000,2918.649902,7.044300
2019-08-12,2824.804000,3699.105000,4685.045000,4952.217000,25824.721000,162.720300,185.826700,323.760000,58.350000,344.250000,2882.699951,7.061500
2019-08-13,2792.914000,3665.752000,4658.388000,4928.465000,25281.301000,162.878900,185.901000,323.000000,60.880000,352.300000,2926.320068,7.057200
2019-08-14,2804.355000,3682.402000,4683.840000,4961.751000,25302.279000,162.883800,185.963800,323.320000,58.950000,342.950000,2840.600098,7.033500
2019-08-15,2814.388000,3694.001000,4706.550000,4985.421000,25495.461000,162.901900,186.068400,323.810000,58.330000,347.400000,2847.600098,7.023500
2019-08-16,2824.226000,3710.539000,4722.663000,5013.582000,25734.221000,162.832000,186.088900,324.650000,58.640000,347.750000,2888.679932,7.024000
2019-08-19,2877.231000,3791.095000,4875.036000,5173.177000,26291.840000,162.899100,186.160800,327.290000,59.710000,346.400000,2923.649902,7.041900
2019-08-20,2875.653000,3787.732000,4872.606000,5185.265000,26231.539000,162.865000,186.221200,327.050000,60.050000,344.750000,2900.510010,7.049800
2019-08-21,2869.220000,3781.758000,4882.721000,5186.622000,26270.039000,162.700100,186.230300,326.910000,60.370000,345.350000,2924.429932,7.059600
2019-08-22,2878.005000,3793.506000,4887.914000,5208.552000,26048.721000,162.717500,186.265600,326.250000,60.050000,346.450000,2922.949951,7.062400
2019-08-23,2917.377000,3820.864000,4887.902000,5197.548000,26179.330000,162.710200,186.266400,327.630000,58.790000,346.250000,2847.110107,7.082700
2019-08-26,2863.479000,3765.911000,4855.458000,5168.680000,25680.330000,162.865200,186.374200,325.480000,58.820000,358.250000,2878.379883,7.095000
2019-08-27,2887.239000,3816.946000,4936.124000,5266.658000,25664.070000,162.838700,186.374500,327.190000,60.050000,358.700000,2869.159912,7.150300
2019-08-28,2867.027000,3802.584000,4928.194000,5256.177000,25615.480000,162.809200,186.392700,327.430000,59.830000,358.850000,2887.939941,7.161400
2019-08-29,2855.450000,3790.187000,4934.184000,5260.950000,25703.500000,163.004400,186.462000,326.890000,60.350000,362.800000,2924.580078,7.155300
2019-08-30,2872.401000,3799.586000,4886.494000,5182.956000,25724.730000,162.806800,186.473100,326.850000,59.130000,356.700000,2926.459961,7.143600
2019-09-02,2894.958000,3848.320000,5008.296000,5317.533000,25626.551000,162.761300,186.556100,328.880000,58.600000,355.800000,,7.155700
2019-09-03,2892.182000,3853.611000,5044.181000,5357.060000,25527.850000,162.739900,186.552700,329.120000,58.190000,357.450000,2906.270020,7.171000
2019-09-04,2919.678000,3886.001000,5093.266000,5394.706000,26523.230000,162.823700,186.567700,329.780000,60.430000,359.000000,2937.780029,7.178000
2019-09-05,2955.840000,3925.323000,5138.405000,5445.574000,26515.529000,163.157100,186.640900,332.760000,60.750000,360.900000,2976.000000,7.145100
2019-09-06,2981.073000,3948.508000,5154.638000,5468.459000,26690.760000,163.251200,186.666100,334.270000,61.770000,349.200000,2978.709961,7.147700
2019-09-09,2981.586000,3972.948000,5263.459000,5602.242000,26681.400000,163.182800,186.766100,336.500000,62.620000,350.600000,2978.429932,7.114700
2019-09-10,2969.805000,3959.265000,5245.305000,5614.576000,26683.680000,163.057900,186.821200,335.880000,62.680000,344.850000,2979.389893,7.121100
2019-09-11,2957.144000,3930.100000,5217.291000,5566.408000,27159.061000,163.072200,186.858100,334.830000,61.000000,345.950000,3000.929932,7.111700
2019-09-12,2999.562000,3972.380000,5242.612000,5592.922000,27087.631000,162.861100,186.894000,335.180000,60.440000,346.150000,3009.570068,7.115800
2019-09-13,,,,,27352.689000,,,,60.180000,,3007.389893,7.078400
2019-09-16,2982.448000,3957.715000,5250.340000,5627.235000,27124.551000,162.908700,187.004300,333.970000,66.360000,346.250000,2997.959961,7.078400
2019-09-17,2937.008000,3891.221000,5140.450000,5492.222000,26790.240000,162.862700,187.025900,330.150000,64.140000,344.950000,3005.699951,7.066400
2019-09-18,2954.358000,3910.084000,5141.038000,5485.879000,26754.119000,162.781700,187.067000,330.340000,62.600000,346.500000,3006.729980,7.090900
2019-09-19,2956.829000,3924.382000,5191.669000,5550.407000,26468.949000,162.804000,187.035500,331.400000,64.800000,346.000000,3006.790039,7.085000
2019-09-20,2963.435000,3935.651000,5204.485000,5556.478000,26435.670000,162.918300,187.024900,332.100000,64.430000,346.700000,2992.070068,7.095600
2019-09-23,2930.913000,3890.662000,5171.484000,5501.215000,26222.400000,162.975500,187.094300,330.400000,63.260000,350.300000,2991.780029,7.090600
2019-09-24,2940.081000,3901.076000,5180.742000,5528.893000,26281.000000,162.918500,187.111200,330.460000,61.360000,352.050000,2966.600098,7.117600
2019-09-25,2928.835000,3870.984000,5087.009000,5421.625000,25945.350000,162.951500,187.142000,329.410000,61.560000,353.850000,2984.870117,7.115500
2019-09-26,2927.877000,3841.139000,4970.240000,5244.077000,26041.930000,162.867900,187.170900,328.190000,61.590000,349.550000,2977.620117,7.130800
2019-09-27,2929.466000,3852.653000,5005.630000,5291.436000,25954.811000,162.812000,187.198400,328.660000,61.140000,346.350000,2961.790039,7.131600
2019-09-29,,,,,,162.899100,187.237100,,,,,
2019-09-30,2897.703000,3814.528000,4940.903000,5232.387000,26092.270000,162.834500,187.296500,328.270000,59.380000,345.050000,2976.739990,7.121800
2019-10-01,,,,,,,,,59.200000,,2940.250000,7.147500
2019-10-02,,,,,26042.689000,,,,57.520000,,2887.610107,7.147400
2019-10-03,,,,,26110.311000,,,,57.590000,,2910.629883,7.147600
2019-10-04,,,,,25821.029000,,,,58.430000,,2952.010010,7.147500
2019-10-07,,,,,,,,,58.410000,,2938.790039,7.147400
2019-10-08,2922.348000,3837.679000,4941.761000,5237.182000,25893.400000,163.113000,187.499100,328.530000,58.120000,344.500000,2893.060059,7.147400
2019-10-09,2922.980000,3843.239000,4982.954000,5285.149000,25682.811000,163.134700,187.533700,329.610000,58.260000,349.500000,2919.399902,7.143500
2019-10-10,2940.800000,3874.639000,5046.359000,5366.925000,25707.930000,163.069900,187.568700,331.440000,59.530000,347.700000,2938.129883,7.131400
2019-10-11,2983.120000,3911.725000,5055.517000,5370.654000,26308.439000,162.940000,187.581700,333.140000,60.600000,345.850000,2970.270020,7.115500
2019-10-12,,,,,,162.862500,187.592100,,,,,
2019-10-14,3013.533000,3953.241000,5131.131000,5455.606000,26521.850000,162.892400,187.617000,336.080000,59.150000,340.700000,2966.149902,7.087200
2019-10-15,3015.420000,3936.250000,5061.003000,5375.529000,26503.930000,162.874300,187.617800,334.750000,58.840000,341.650000,2995.679932,7.066600
2019-10-16,3004.723000,3922.685000,5038.356000,5353.015000,26664.279000,163.026100,187.633000,334.040000,59.050000,340.200000,2989.689941,7.080800
2019-10-17,3011.754000,3925.222000,5029.854000,5347.267000,26848.490000,163.131100,187.662100,333.620000,59.850000,342.700000,2997.949951,7.092700
2019-10-18,2963.175000,3869.378000,4961.807000,5280.532000,26719.580000,163.128400,187.692000,332.460000,59.300000,342.000000,2986.199951,7.076400
2019-10-21,2968.905000,3880.840000,4951.035000,5247.298000,26725.680000,162.888600,187.747700,331.650000,59.060000,341.750000,3006.719971,7.080700
2019-10-22,2973.217000,3895.881000,5005.553000,5312.458000,26786.199000,162.829600,187.739300,332.330000,59.540000,340.450000,2995.989990,7.066300
2019-10-23,2954.305000,3871.085000,4967.195000,5269.723000,26566.730000,162.898500,187.737000,331.410000,61.070000,341.950000,3004.520020,7.076200
2019-10-24,2959.032000,3870.668000,4958.247000,5259.455000,26797.949000,162.928200,187.698800,331.380000,61.390000,341.500000,3010.290039,7.064600
2019-10-25,2967.052000,3896.792000,4994.568000,5300.094000,26667.391000,162.904200,187.705600,332.570000,61.650000,344.650000,3022.550049,7.068100
2019-10-28,2981.362000,3926.585000,5084.468000,5425.754000,26891.260000,162.612800,187.743500,334.120000,61.130000,344.600000,3039.419922,7.064700
2019-10-29,2968.283000,3910.226000,5007.713000,5366.754000,26786.760000,162.570200,187.710800,333.740000,61.250000,340.900000,3036.889893,7.066900
2019-10-30,2952.118000,3891.226000,4947.895000,5313.417000,26667.711000,162.375500,187.661000,331.410000,60.170000,340.550000,3046.770020,7.064900
2019-10-31,2954.734000,3886.752000,4917.417000,5253.881000,26906.721000,162.623300,187.548900,329.990000,59.460000,341.100000,3037.560059,7.054400
2019-11-01,3002.649000,3952.387000,4962.350000,5303.991000,27100.760000,162.771600,187.596600,331.620000,61.520000,344.050000,3066.909912,7.038200
2019-11-04,3022.275000,3978.122000,4987.836000,5337.083000,27547.301000,162.648700,187.680900,332.730000,62.110000,343.700000,3078.270020,7.036400
2019-11-05,3039.977000,4002.813000,5025.303000,5352.061000,27683.400000,162.876800,187.717600,335.350000,62.920000,341.400000,3074.620117,7.029400
2019-11-06,3032.792000,3984.882000,4974.734000,5304.838000,27688.641000,162.862500,187.818900,335.210000,61.740000,336.550000,3076.780029,7.008800
2019-11-07,3033.299000,3991.875000,5007.067000,5340.171000,27847.230000,162.918200,187.896100,336.020000,62.310000,338.350000,3085.179932,6.997200
2019-11-08,3012.459000,3973.011000,4988.294000,5321.778000,27651.141000,162.878600,187.943100,335.610000,62.540000,332.100000,3093.080078,
2019-11-11,2965.708000,3902.978000,4876.159000,5183.571000,26926.551000,163.039600,188.058200,333.360000,62.250000,331.500000,3087.010010,6.995000
2019-11-12,2971.361000,3903.689000,4881.614000,5196.715000,27065.279000,163.123500,188.127000,332.600000,61.980000,328.300000,3091.840088,7.009600
2019-11-13,2967.670000,3899.982000,4875.543000,5181.492000,26571.461000,163.157700,188.178100,332.440000,62.590000,331.850000,3094.040039,7.006800
2019-11-14,2968.569000,3905.857000,4912.108000,5216.644000,26323.689000,163.135800,188.220900,332.780000,62.410000,332.700000,3096.629883,7.022600
2019-11-15,2954.701000,3877.089000,4868.437000,5152.564000,26326.660000,163.190100,188.256000,331.530000,63.390000,331.900000,3120.459961,7.019800
2019-11-18,2980.946000,3907.929000,4892.461000,5189.352000,26681.090000,163.473500,188.398300,332.820000,62.270000,332.050000,3122.030029,7.007300
2019-11-19,3000.745000,3947.039000,4975.113000,5286.149000,27093.801000,163.682200,188.469200,334.460000,60.780000,334.050000,3120.179932,7.025000
2019-11-20,2968.124000,3907.864000,4946.276000,5259.470000,26889.609000,163.766000,188.570600,333.760000,62.440000,336.500000,3108.459961,7.026800
2019-11-21,2949.337000,3889.598000,4945.719000,5250.665000,26466.881000,163.836300,188.671500,332.820000,63.730000,336.000000,3103.540039,7.035000
2019-11-22,2922.267000,3849.995000,4904.083000,5181.109000,26595.080000,163.856700,188.717900,332.040000,63.500000,334.950000,3110.290039,7.028200
2019-11-25,2951.247000,3878.206000,4901.502000,5151.368000,26993.039000,163.733300,188.808600,332.730000,62.440000,332.650000,3133.639893,7.038300
2019-11-26,2946.567000,3891.653000,4882.162000,5147.728000,26913.920000,163.812400,188.845500,332.900000,63.020000,332.350000,3140.520020,7.035500
2019-11-27,2944.322000,3875.619000,4904.257000,5145.967000,26954.000000,163.823700,188.881700,332.330000,63.070000,333.150000,3153.629883,7.032500
2019-11-28,2930.482000,3862.303000,4889.260000,5131.128000,26893.730000,163.865300,188.914700,331.720000,63.280000,332.050000,,7.027900
2019-11-29,2894.715000,3828.671000,4894.942000,5126.615000,26346.490000,163.927000,188.932200,331.450000,60.720000,333.100000,3140.979980,7.034400
2019-12-02,2899.439000,3836.059000,4905.421000,5137.784000,26444.721000,163.793500,189.033000,331.490000,60.870000,333.500000,3113.870117,7.031500
2019-12-03,2909.623000,3851.087000,4926.455000,5171.356000,26391.301000,163.805200,189.049000,331.850000,61.160000,334.200000,3093.199951,7.038300
2019-12-04,2901.066000,3849.819000,4920.668000,5179.694000,26062.561000,163.937700,189.081000,331.680000,63.000000,340.400000,3112.760010,7.060200
2019-12-05,2921.947000,3879.364000,4967.602000,5238.130000,26217.039000,163.972200,189.127000,333.110000,63.210000,338.750000,3117.429932,7.048900
2019-12-06,2939.818000,3902.385000,5010.510000,5275.510000,26498.369000,163.983400,189.151000,334.040000,64.270000,336.400000,3145.909912,7.043800
2019-12-09,2933.042000,3895.447000,5024.604000,5294.282000,26494.730000,164.010900,189.245000,333.930000,64.040000,333.600000,3135.959961,7.034300
2019-12-10,2936.993000,3900.384000,5049.051000,5326.361000,26436.619000,163.974500,189.285300,334.680000,64.130000,333.900000,3132.520020,7.038200
2019-12-11,2949.647000,3902.749000,5027.278000,5304.882000,26645.430000,164.069500,189.343100,335.380000,63.950000,334.120000,3141.629883,7.033300
2019-12-12,2938.044000,3891.024000,5012.001000,5304.423000,26994.141000,164.147100,189.386200,335.470000,64.420000,336.020000,3168.570068,7.037800
2019-12-13,3006.313000,3968.221000,5073.686000,5375.977000,27687.760000,164.146800,189.413400,338.070000,64.920000,331.760000,3168.800049,7.019500
2019-12-16,2999.202000,3987.546000,5166.039000,5476.988000,27508.090000,164.173600,189.496800,341.130000,65.280000,335.320000,3191.449951,6.971900
2019-12-17,3033.142000,4041.800000,5236.062000,5545.618000,27843.711000,164.141400,189.508300,343.860000,65.790000,335.140000,3192.520020,6.981600
2019-12-18,3025.785000,4032.783000,5235.125000,5543.787000,27884.211000,164.149600,189.526400,344.450000,66.120000,335.600000,3191.139893,6.996200
2019-12-19,3017.713000,4027.150000,5241.738000,5568.113000,27800.490000,164.206000,189.543900,344.180000,66.560000,335.180000,3205.370117,7.004000
2019-12-20,3012.626000,4017.253000,5184.675000,5501.158000,27871.350000,164.429500,189.578600,344.010000,66.040000,336.080000,3221.219971,7.009400
2019-12-23,2984.243000,3967.096000,5084.351000,5377.087000,27906.410000,164.666000,189.679000,342.500000,65.580000,337.180000,3224.010010,7.005700
2019-12-24,2996.765000,3992.958000,5162.070000,5471.735000,27864.211000,164.795400,189.735800,344.010000,67.200000,338.680000,3223.379883,7.011800
2019-12-25,2986.004000,3990.867000,5183.099000,5504.417000,,164.935600,189.780000,344.350000,,340.620000,,7.006400
2019-12-26,3011.636000,4025.988000,5219.140000,5543.664000,,165.177100,189.835900,346.410000,66.780000,340.920000,3239.909912,6.988300
2019-12-27,3017.779000,4022.028000,5179.193000,5498.925000,28225.420000,165.215100,189.901400,346.200000,66.850000,345.300000,3240.020020,6.996300
2019-12-30,3062.750000,4081.633000,5241.938000,5529.996000,28319.391000,165.260800,190.002800,347.870000,66.670000,345.460000,3221.290039,6.994800
2019-12-31,3063.219000,4096.582000,5267.662000,5567.033000,28189.750000,165.332100,190.039300,349.910000,66.020000,347.480000,3230.780029,6.985700
2020-01-01,,,,,,,,,,,,6.962300
2020-01-02,3090.833000,4152.241000,5366.138000,5676.558000,28543.520000,165.218000,190.120400,353.840000,66.290000,346.240000,3257.850098,6.962200
2020-01-03,3078.279000,4144.965000,5380.637000,5706.044000,28451.500000,165.118000,190.191300,354.530000,68.670000,351.160000,3234.850098,6.963400
2020-01-06,3056.836000,4129.295000,5434.850000,5764.733000,28226.189000,165.213300,190.321700,354.550000,68.530000,358.340000,3246.280029,6.964500
2020-01-07,3074.015000,4160.227000,5499.840000,5852.361000,28322.061000,165.236500,190.357600,355.370000,68.510000,354.940000,3237.179932,6.974500
2020-01-08,3037.853000,4112.317000,5423.797000,5772.474000,28087.920000,165.296400,190.410900,353.490000,65.770000,360.680000,3253.050049,6.944400
2020-01-09,3067.546000,4164.370000,5497.543000,5864.182000,28561.000000,165.354600,190.465000,354.850000,65.320000,348.040000,3274.699951,6.945200
2020-01-10,3067.881000,4163.185000,5480.228000,5851.893000,28638.199000,165.540300,190.540000,353.190000,65.080000,349.300000,3265.350098,6.951700
2020-01-13,3090.128000,4203.988000,5559.627000,5926.722000,28954.939000,165.556100,190.668100,354.160000,64.230000,349.420000,3288.129883,6.909300
2020-01-14,3080.602000,4189.886000,5542.332000,5914.113000,28885.141000,165.485300,190.707500,354.170000,64.410000,344.700000,3283.149902,6.892700
2020-01-15,3058.008000,4166.734000,5530.027000,5913.518000,28773.590000,165.496500,190.740100,352.650000,64.240000,347.540000,3289.290039,6.900300
2020-01-16,3043.093000,4149.043000,5527.668000,5902.132000,28883.039000,165.525800,190.773800,351.990000,64.670000,347.960000,3316.810059,6.889800
2020-01-17,3053.173000,4154.853000,5510.045000,5879.412000,29056.420000,165.671900,190.812200,352.950000,65.150000,347.780000,3329.620117,6.878100
2020-01-19,,,,,,165.723300,190.847400,,,,,
2020-01-20,3065.991000,4185.830000,5587.536000,5954.867000,28795.910000,165.894400,190.910700,355.890000,65.200000,347.940000,,6.858700
2020-01-21,3012.112000,4114.309000,5523.942000,5901.859000,27985.330000,166.180500,190.967800,354.800000,64.480000,351.340000,3320.790039,6.865800
2020-01-22,3017.879000,4131.931000,5575.513000,5919.587000,28341.039000,166.210800,191.037400,354.950000,62.660000,348.320000,3321.750000,6.904800
