date,增长因子,通胀因子,利率因子,信用因子,汇率因子,地缘因子,流动性因子
2000-01-03,,,,,100.220001,,
2000-01-04,,,,,100.410004,,
2000-01-05,,,,,100.379997,,
2000-01-06,,,,,100.650002,,
2000-01-07,,,,,100.800003,,
2000-01-10,,,,,100.989998,,
2000-01-11,,,,,100.559998,,
2000-01-12,,,,,100.620003,,
2000-01-13,,,,,101.000000,,
2000-01-14,,,,,101.720001,,
2000-01-17,,,,,102.050003,,
2000-01-18,,,,,101.860001,,
2000-01-19,,,,,101.760002,,
2000-01-20,,,,,101.360001,,
2000-01-21,,,,,101.760002,,
2000-01-24,,,,,102.199997,,
2000-01-25,,,,,102.410004,,
2000-01-26,,,,,102.440002,,
2000-01-27,,,,,103.169998,,
2000-01-28,,,,,104.480003,,
2000-01-31,,,,,105.129997,,
2000-02-01,,,,,104.919998,,
2000-02-02,,,,,104.790001,,
2000-02-03,,,,,103.800003,,
2000-02-04,,,,,104.290001,,
2000-02-07,,,,,104.639999,,
2000-02-08,,,,,104.220001,,
2000-02-09,,,,,103.680000,,
2000-02-10,,,,,104.129997,,
2000-02-11,,,,,104.190002,,
2000-02-14,,,,,104.720001,,
2000-02-15,,,,,104.690002,,
2000-02-16,,,,,104.279999,,
2000-02-17,,,,,104.269997,,
2000-02-18,,,,,104.629997,,
2000-02-21,,,,,104.580002,,
2000-02-22,,,,,103.279999,,
2000-02-23,,,,,103.529999,,
2000-02-24,,,,,104.010002,,
2000-02-25,,,,,105.260002,,
2000-02-28,,,,,105.269997,,
2000-02-29,,,,,105.919998,,
2000-03-01,,,,,104.889999,,
2000-03-02,,,,,105.650002,,
2000-03-03,,,,,106.000000,,
2000-03-06,,,,,106.160004,,
2000-03-07,,,,,106.089996,,
2000-03-08,,,,,105.930000,,
2000-03-09,,,,,105.370003,,
2000-03-10,,,,,105.709999,,
2000-03-13,,,,,105.500000,,
2000-03-14,,,,,105.300003,,
2000-03-15,,,,,105.379997,,
2000-03-16,,,,,105.180000,,
2000-03-17,,,,,105.199997,,
2000-03-20,,,,,105.150002,,
2000-03-21,,,,,105.809998,,
2000-03-22,,,,,106.040001,,
2000-03-23,,,,,105.230003,,
2000-03-24,,,,,104.769997,,
2000-03-27,,,,,105.449997,,
2000-03-28,,,,,105.529999,,
2000-03-29,,,,,106.250000,,
2000-03-30,,,,,105.470001,,
2000-03-31,,,,,105.440002,,
2000-04-03,,,,,105.540001,,
2000-04-04,,,,,105.169998,,
2000-04-05,,,,,105.290001,,
2000-04-06,,,,,105.519997,,
2000-04-07,,,,,105.970001,,
2000-04-10,,,,,105.680000,,
2000-04-11,,,,,105.940002,,
2000-04-12,,,,,105.959999,,
2000-04-13,,,,,106.139999,,
2000-04-14,,,,,105.750000,,
2000-04-17,,,,,106.129997,,
2000-04-18,,,,,106.629997,,
2000-04-19,,,,,107.129997,,
2000-04-20,,,,,107.449997,,
2000-04-24,,,,,107.279999,,
2000-04-25,,,,,108.690002,,
2000-04-26,,,,,108.550003,,
2000-04-27,,,,,109.570000,,
2000-04-28,,,,,110.139999,,
2000-05-01,,,,,109.629997,,
2000-05-02,,,,,110.260002,,
2000-05-03,,,,,111.260002,,
2000-05-04,,,,,111.800003,,
2000-05-05,,,,,111.309998,,
2000-05-08,,,,,111.449997,,
2000-05-09,,,,,110.750000,,
2000-05-10,,,,,110.800003,,
2000-05-11,,,,,111.519997,,
2000-05-12,,,,,109.900002,,
2000-05-15,,,,,110.559998,,
2000-05-16,,,,,111.309998,,
2000-05-17,,,,,112.099998,,
2000-05-18,,,,,112.209999,,
2000-05-19,,,,,111.470001,,
2000-05-22,,,,,111.059998,,
2000-05-23,,,,,111.139999,,
2000-05-24,,,,,111.220001,,
2000-05-25,,,,,110.750000,,
2000-05-26,,,,,109.120003,,
2000-05-30,,,,,108.930000,,
2000-05-31,,,,,108.739998,,
2000-06-01,,,,,109.050003,,
2000-06-02,,,,,108.120003,,
2000-06-05,,,,,107.459999,,
2000-06-06,,,,,106.589996,,
2000-06-07,,,,,106.180000,,
2000-06-08,,,,,106.709999,,
2000-06-09,,,,,106.989998,,
2000-06-12,,,,,106.970001,,
2000-06-13,,,,,106.400002,,
2000-06-14,,,,,106.459999,,
2000-06-15,,,,,106.879997,,
2000-06-16,,,,,105.959999,,
2000-06-19,,,,,106.330002,,
2000-06-20,,,,,106.330002,,
2000-06-21,,,,,107.430000,,
2000-06-22,,,,,107.709999,,
2000-06-23,,,,,108.010002,,
2000-06-26,,,,,108.110001,,
2000-06-27,,,,,107.360001,,
2000-06-28,,,,,107.599998,,
2000-06-29,,,,,106.839996,,
2000-06-30,,,,,106.839996,,
2000-07-03,,,,,107.059998,,
2000-07-04,,,,,107.290001,,
2000-07-05,,,,,107.120003,,
2000-07-06,,,,,107.370003,,
2000-07-07,,,,,107.650002,,
2000-07-10,,,,,107.010002,,
2000-07-11,,,,,107.139999,,
2000-07-12,,,,,108.120003,,
2000-07-13,,,,,108.540001,,
2000-07-14,,,,,108.449997,,
2000-07-17,,,,,108.699997,,
2000-07-18,,,,,109.379997,,
2000-07-19,,,,,109.589996,,
2000-07-20,,,,,108.610001,,
2000-07-21,,,,,108.419998,,
2000-07-24,,,,,108.690002,,
2000-07-25,,,,,108.379997,,
2000-07-26,,,,,108.110001,,
2000-07-27,,,,,108.889999,,
2000-07-28,,,,,109.739998,,
2000-07-31,,,,,109.570000,,
2000-08-01,,,,,110.050003,,
2000-08-02,,,,,110.669998,,
2000-08-03,,,,,110.980003,,
2000-08-04,,,,,110.849998,,
2000-08-07,,,,,110.800003,,
2000-08-08,,,,,111.320000,,
2000-08-09,,,,,111.440002,,
2000-08-10,,,,,110.900002,,
2000-08-11,,,,,111.209999,,
2000-08-14,,,,,111.080002,,
2000-08-15,,,,,110.510002,,
2000-08-16,,,,,110.260002,,
2000-08-17,,,,,110.110001,,
2000-08-18,,,,,111.010002,,
2000-08-21,,,,,111.459999,,
2000-08-22,,,,,111.790001,,
2000-08-23,,,,,111.419998,,
2000-08-24,,,,,111.230003,,
2000-08-25,,,,,111.349998,,
2000-08-28,,,,,111.459999,,
2000-08-29,,,,,112.199997,,
2000-08-30,,,,,112.139999,,
2000-08-31,,,,,112.599998,,
2000-09-01,,,,,111.419998,,
2000-09-05,,,,,112.410004,,
2000-09-06,,,,,114.120003,,
2000-09-07,,,,,113.650002,,
2000-09-08,,,,,114.339996,,
2000-09-11,,,,,115.370003,,
2000-09-12,,,,,115.169998,,
2000-09-13,,,,,115.339996,,
2000-09-14,,,,,115.160004,,
2000-09-15,,,,,115.940002,,
2000-09-18,,,,,116.000000,,
2000-09-19,,,,,116.110001,,
2000-09-20,,,,,116.410004,,
2000-09-21,,,,,115.269997,,
2000-09-22,,,,,113.559998,,
2000-09-25,,,,,114.059998,,
2000-09-26,,,,,113.160004,,
2000-09-27,,,,,113.110001,,
2000-09-28,,,,,113.309998,,
2000-09-29,,,,,113.250000,,
2000-10-02,,,,,113.790001,,
2000-10-03,,,,,114.220001,,
2000-10-04,,,,,114.169998,,
2000-10-05,,,,,114.739998,,
2000-10-06,,,,,114.849998,,
2000-10-09,,,,,114.809998,,
2000-10-10,,,,,114.360001,,
2000-10-11,,,,,114.489998,,
2000-10-12,,,,,114.889999,,
2000-10-13,,,,,115.860001,,
2000-10-16,,,,,116.389999,,
2000-10-17,,,,,115.889999,,
2000-10-18,,,,,117.330002,,
2000-10-19,,,,,116.940002,,
2000-10-20,,,,,117.160004,,
2000-10-23,,,,,117.540001,,
2000-10-24,,,,,117.419998,,
2000-10-25,,,,,118.489998,,
2000-10-26,,,,,118.500000,,
2000-10-27,,,,,117.389999,,
2000-10-30,,,,,117.250000,,
2000-10-31,,,,,116.650002,,
2000-11-01,,,,,115.559998,,
2000-11-02,,,,,115.610001,,
2000-11-03,,,,,114.970001,,
2000-11-06,,,,,115.690002,,
2000-11-07,,,,,115.519997,,
2000-11-08,,,,,116.230003,,
2000-11-09,,,,,115.339996,,
2000-11-10,,,,,115.790001,,
2000-11-13,,,,,115.699997,,
2000-11-14,,,,,116.220001,,
2000-11-15,,,,,116.349998,,
2000-11-16,,,,,116.930000,,
2000-11-17,,,,,117.309998,,
2000-11-20,,,,,117.349998,,
2000-11-21,,,,,117.949997,,
2000-11-22,,,,,117.849998,,
2000-11-23,,,,,118.089996,,
2000-11-24,,,,,118.480003,,
2000-11-27,,,,,117.099998,,
2000-11-28,,,,,116.580002,,
2000-11-29,,,,,116.610001,,
2000-11-30,,,,,115.239998,,
2000-12-01,,,,,114.730003,,
2000-12-04,,,,,113.709999,,
2000-12-05,,,,,114.470001,,
2000-12-06,,,,,113.309998,,
2000-12-07,,,,,113.540001,,
2000-12-08,,,,,114.050003,,
2000-12-11,,,,,114.290001,,
2000-12-12,,,,,114.260002,,
2000-12-13,,,,,114.709999,,
2000-12-14,,,,,113.379997,,
2000-12-15,,,,,112.900002,,
2000-12-18,,,,,113.070000,,
2000-12-19,,,,,113.209999,,
2000-12-20,,,,,111.970001,,
2000-12-21,,,,,111.510002,,
2000-12-22,,,,,110.820000,,
2000-12-26,,,,,110.309998,,
2000-12-27,,,,,110.320000,,
2000-12-28,,,,,110.379997,,
2000-12-29,,,,,109.559998,,
2001-01-02,,,,,108.769997,,
2001-01-03,,,,,110.169998,,
2001-01-04,,,,,108.809998,,
2001-01-05,,,,,108.419998,,
2001-01-08,,,,,108.860001,,
2001-01-09,,,,,109.519997,,
2001-01-10,,,,,109.860001,,
2001-01-11,,,,,109.010002,,
2001-01-12,,,,,109.360001,,
2001-01-15,,,,,109.970001,,
2001-01-16,,,,,110.110001,,
2001-01-17,,,,,110.809998,,
2001-01-18,,,,,109.940002,,
2001-01-19,,,,,110.660004,,
2001-01-22,,,,,110.239998,,
2001-01-23,,,,,110.239998,,
2001-01-24,,,,,111.680000,,
2001-01-25,,,,,111.610001,,
2001-01-26,,,,,111.459999,,
2001-01-29,,,,,111.769997,,
2001-01-30,,,,,110.980003,,
2001-01-31,,,,,110.519997,,
2001-02-01,,,,,109.660004,,
2001-02-02,,,,,110.320000,,
2001-02-05,,,,,109.889999,,
2001-02-06,,,,,110.769997,,
2001-02-07,,,,,110.889999,,
2001-02-08,,,,,112.059998,,
2001-02-09,,,,,111.519997,,
2001-02-12,,,,,111.190002,,
2001-02-13,,,,,111.959999,,
2001-02-14,,,,,112.040001,,
2001-02-15,,,,,113.199997,,
2001-02-16,,,,,112.260002,,
2001-02-19,,,,,111.919998,,
2001-02-20,,,,,112.820000,,
2001-02-21,,,,,113.120003,,
2001-02-22,,,,,113.339996,,
2001-02-23,,,,,112.029999,,
2001-02-26,,,,,112.769997,,
2001-02-27,,,,,112.339996,,
2001-02-28,,,,,112.010002,,
2001-03-01,,,,,111.279999,,
2001-03-02,,,,,111.169998,,
2001-03-05,,,,,111.540001,,
2001-03-06,,,,,111.199997,,
2001-03-07,,,,,111.830002,,
2001-03-08,,,,,111.489998,,
2001-03-09,,,,,111.440002,,
2001-03-12,,,,,112.010002,,
2001-03-13,,,,,113.110001,,
2001-03-14,,,,,113.699997,,
2001-03-15,,,,,114.709999,,
2001-03-16,,,,,115.320000,,
2001-03-19,,,,,115.199997,,
2001-03-20,,,,,114.110001,,
2001-03-21,,,,,115.529999,,
2001-03-22,,,,,116.300003,,
2001-03-23,,,,,115.940002,,
2001-03-26,,,,,115.209999,,
2001-03-27,,,,,115.430000,,
2001-03-28,,,,,116.010002,,
2001-03-29,,,,,116.599998,,
2001-03-30,,,,,117.370003,,
2001-04-02,,,,,117.339996,,
2001-04-03,,,,,115.629997,,
2001-04-04,,,,,115.080002,,
2001-04-05,,,,,115.470001,,
2001-04-06,,,,,114.750000,,
2001-04-09,,,,,115.209999,,
2001-04-10,,,,,116.019997,,
2001-04-11,,,,,116.129997,,
2001-04-12,,,,,115.540001,,
2001-04-16,,,,,116.180000,,
2001-04-17,,,,,116.459999,,
2001-04-18,,,,,116.129997,,
2001-04-19,,,,,115.019997,,
2001-04-20,,,,,114.320000,,
2001-04-23,,,,,114.769997,,
2001-04-24,,,,,115.199997,,
2001-04-25,,,,,114.980003,,
2001-04-26,,,,,114.459999,,
2001-04-27,,,,,115.620003,,
2001-04-30,,,,,115.849998,,
2001-05-01,,,,,115.300003,,
2001-05-02,,,,,115.160004,,
2001-05-03,,,,,115.379997,,
2001-05-04,,,,,114.930000,,
2001-05-07,,,,,115.320000,,
2001-05-08,,,,,116.080002,,
2001-05-09,,,,,116.050003,,
2001-05-10,,,,,116.370003,,
2001-05-11,,,,,116.839996,,
2001-05-14,,,,,117.139999,,
2001-05-15,,,,,116.790001,,
2001-05-16,,,,,116.139999,,
2001-05-17,,,,,116.120003,,
2001-05-18,,,,,116.410004,,
2001-05-21,,,,,116.519997,,
2001-05-22,,,,,117.690002,,
2001-05-23,,,,,118.290001,,
2001-05-24,,,,,118.360001,,
2001-05-25,,,,,118.180000,,
2001-05-29,,,,,118.220001,,
2001-05-30,,,,,118.220001,,
2001-05-31,,,,,119.070000,,
2001-06-01,,,,,118.889999,,
2001-06-04,,,,,119.190002,,
2001-06-05,,,,,118.699997,,
2001-06-06,,,,,119.360001,,
2001-06-07,,,,,119.089996,,
2001-06-08,,,,,119.209999,,
2001-06-11,,,,,120.050003,,
2001-06-12,,,,,119.610001,,
2001-06-13,,,,,119.029999,,
2001-06-14,,,,,117.989998,,
2001-06-15,,,,,118.290001,,
2001-06-18,,,,,118.360001,,
2001-06-19,,,,,119.040001,,
2001-06-20,,,,,119.129997,,
2001-06-21,,,,,118.889999,,
2001-06-22,,,,,118.910004,,
2001-06-25,,,,,118.320000,,
2001-06-26,,,,,118.070000,,
2001-06-27,,,,,118.379997,,
2001-06-28,,,,,120.010002,,
2001-06-29,,,,,119.430000,,
2001-07-02,,,,,119.669998,,
2001-07-03,,,,,119.599998,,
2001-07-04,,,,,119.910004,,
2001-07-05,,,,,120.900002,,
2001-07-06,,,,,119.900002,,
2001-07-09,,,,,119.889999,,
2001-07-10,,,,,119.129997,,
2001-07-11,,,,,118.639999,,
2001-07-12,,,,,119.089996,,
2001-07-13,,,,,119.330002,,
2001-07-16,,,,,119.300003,,
2001-07-17,,,,,118.900002,,
2001-07-18,,,,,117.379997,,
2001-07-19,,,,,117.330002,,
2001-07-20,,,,,117.209999,,
2001-07-23,,,,,117.849998,,
2001-07-24,,,,,117.120003,,
2001-07-25,,,,,116.639999,,
2001-07-26,,,,,116.739998,,
2001-07-27,,,,,116.940002,,
2001-07-30,,,,,117.199997,,
2001-07-31,,,,,117.180000,,
2001-08-01,,,,,116.559998,,
2001-08-02,,,,,116.279999,,
2001-08-03,,,,,116.139999,,
2001-08-06,,,,,116.419998,,
2001-08-07,,,,,116.830002,,
2001-08-08,,,,,116.540001,,
2001-08-09,,,,,115.250000,,
2001-08-10,,,,,115.290001,,
2001-08-13,,,,,115.010002,,
2001-08-14,,,,,114.389999,,
2001-08-15,,,,,113.190002,,
2001-08-16,,,,,113.080002,,
2001-08-17,,,,,112.989998,,
2001-08-20,,,,,113.400002,,
2001-08-21,,,,,113.290001,,
2001-08-22,,,,,113.269997,,
2001-08-23,,,,,113.089996,,
2001-08-24,,,,,113.330002,,
2001-08-27,,,,,113.389999,,
2001-08-28,,,,,113.430000,,
2001-08-29,,,,,113.540001,,
2001-08-30,,,,,112.839996,,
2001-08-31,,,,,113.419998,,
2001-09-03,,,,,113.669998,,
2001-09-04,,,,,115.680000,,
2001-09-05,,,,,115.599998,,
2001-09-06,,,,,114.970001,,
2001-09-07,,,,,114.050003,,
2001-09-10,,,,,114.570000,,
2001-09-17,,,,,112.010002,,
2001-09-18,,,,,111.919998,,
2001-09-19,,,,,111.610001,,
2001-09-20,,,,,111.870003,,
2001-09-21,,,,,113.040001,,
2001-09-24,,,,,112.839996,,
2001-09-25,,,,,112.279999,,
2001-09-26,,,,,112.290001,,
2001-09-27,,,,,112.980003,,
2001-09-28,,,,,113.480003,,
2001-10-01,,,,,113.000000,,
2001-10-02,,,,,113.010002,,
2001-10-03,,,,,113.400002,,
2001-10-04,,,,,113.160004,,
2001-10-05,,,,,112.910004,,
2001-10-08,,,,,112.589996,,
2001-10-09,,,,,113.349998,,
2001-10-10,,,,,113.699997,,
2001-10-11,,,,,114.440002,,
2001-10-12,,,,,113.889999,,
2001-10-15,,,,,113.820000,,
2001-10-16,,,,,113.919998,,
2001-10-17,,,,,114.379997,,
2001-10-18,,,,,114.349998,,
2001-10-19,,,,,114.860001,,
2001-10-22,,,,,115.750000,,
2001-10-23,,,,,115.849998,,
2001-10-24,,,,,115.599998,,
2001-10-25,,,,,115.550003,,
2001-10-26,,,,,115.650002,,
2001-10-29,,,,,114.440002,,
2001-10-30,,,,,114.349998,,
2001-10-31,,,,,114.860001,,
2001-11-01,,,,,114.459999,,
2001-11-02,,,,,114.540001,,
2001-11-05,,,,,114.540001,,
2001-11-06,,,,,114.809998,,
2001-11-07,,,,,114.980003,,
2001-11-08,,,,,115.129997,,
2001-11-09,,,,,115.089996,,
2001-11-12,,,,,115.339996,,
2001-11-13,,,,,116.400002,,
2001-11-14,,,,,116.199997,,
2001-11-15,,,,,116.510002,,
2001-11-16,,,,,116.410004,,
2001-11-19,,,,,116.930000,,
2001-11-20,,,,,116.620003,,
2001-11-21,,,,,117.150002,,
2001-11-22,,,,,117.300003,,
2001-11-23,,,,,117.330002,,
2001-11-26,,,,,117.110001,,
2001-11-27,,,,,116.889999,,
2001-11-28,,,,,116.169998,,
2001-11-29,,,,,116.129997,,
2001-11-30,,,,,116.129997,,
2001-12-03,,,,,115.959999,,
2001-12-04,,,,,116.080002,,
2001-12-05,,,,,116.410004,,
2001-12-06,,,,,115.629997,,
2001-12-07,,,,,116.150002,,
2001-12-10,,,,,116.260002,,
2001-12-11,,,,,116.050003,,
2001-12-12,,,,,115.330002,,
2001-12-13,,,,,115.800003,,
2001-12-14,,,,,114.930000,,
2001-12-17,,,,,114.930000,,
2001-12-18,,,,,115.150002,,
2001-12-19,,,,,115.480003,,
2001-12-20,,,,,115.589996,,
2001-12-21,,,,,116.980003,,
2001-12-24,,,,,117.940002,,
2001-12-26,,,,,117.849998,,
2001-12-27,,,,,117.570000,,
2001-12-28,,,,,117.260002,,
2001-12-31,,,,,116.750000,,
2002-01-02,,,,,115.790001,,
2002-01-03,,,,,116.110001,,
2002-01-04,,,,,116.330002,,
2002-01-07,,,,,116.330002,,
2002-01-08,,,,,116.830002,,
2002-01-09,,,,,117.010002,,
2002-01-10,,,,,116.879997,,
2002-01-11,,,,,116.639999,,
2002-01-14,,,,,116.639999,,
2002-01-15,,,,,117.290001,,
2002-01-16,,,,,117.589996,,
2002-01-17,,,,,117.849998,,
2002-01-18,,,,,117.510002,,
2002-01-21,,,,,117.660004,,
2002-01-22,,,,,117.750000,,
2002-01-23,,,,,118.470001,,
2002-01-24,,,,,118.639999,,
2002-01-25,,,,,119.849998,,
2002-01-28,,,,,120.040001,,
2002-01-29,,,,,119.620003,,
2002-01-30,,,,,119.730003,,
2002-01-31,,,,,120.239998,,
2002-02-01,,,,,119.790001,,
2002-02-04,,,,,118.900002,,
2002-02-05,,,,,119.400002,,
2002-02-06,,,,,119.300003,,
2002-02-07,,,,,119.070000,,
2002-02-08,,,,,118.980003,,
2002-02-11,,,,,118.440002,,
2002-02-12,,,,,118.250000,,
2002-02-13,,,,,118.800003,,
2002-02-14,,,,,118.430000,,
2002-02-15,,,,,118.599998,,
2002-02-18,,,,,118.760002,,
2002-02-19,,,,,118.360001,,
2002-02-20,,,,,118.930000,,
2002-02-21,,,,,119.160004,,
2002-02-22,,,,,118.480003,,
2002-02-25,,,,,119.129997,,
2002-02-26,,,,,119.820000,,
2002-02-27,,,,,119.570000,,
2002-02-28,,,,,119.160004,,
2002-03-01,,,,,119.400002,,
2002-03-04,,,,,118.809998,,
2002-03-05,,,,,118.570000,,
2002-03-06,,,,,117.959999,,
2002-03-07,,,,,116.800003,,
2002-03-08,,,,,117.989998,,
2002-03-11,,,,,117.730003,,
2002-03-12,,,,,117.800003,,
2002-03-13,,,,,117.959999,,
2002-03-14,,,,,117.290001,,
2002-03-15,,,,,117.220001,,
2002-03-18,,,,,117.500000,,
2002-03-19,,,,,117.500000,,
2002-03-20,,,,,117.220001,,
2002-03-21,,,,,117.519997,,
2002-03-22,,,,,118.050003,,
2002-03-25,,,,,118.099998,,
2002-03-26,,,,,118.139999,,
2002-03-27,,,,,118.540001,,
2002-03-28,,,,,118.620003,,
2002-04-01,,,,,117.769997,,
2002-04-02,,,,,117.919998,,
2002-04-03,,,,,117.680000,,
2002-04-04,,,,,117.940002,,
2002-04-05,,,,,117.690002,,
2002-04-08,,,,,118.199997,,
2002-04-09,,,,,117.589996,,
2002-04-10,,,,,117.510002,,
2002-04-11,,,,,117.370003,,
2002-04-12,,,,,117.739998,,
2002-04-15,,,,,117.639999,,
2002-04-16,,,,,117.370003,,
2002-04-17,,,,,116.599998,,
2002-04-18,,,,,116.389999,,
2002-04-19,,,,,116.290001,,
2002-04-22,,,,,116.430000,,
2002-04-23,,,,,116.570000,,
2002-04-24,,,,,116.150002,,
2002-04-25,,,,,115.449997,,
2002-04-26,,,,,115.040001,,
2002-04-29,,,,,114.889999,,
2002-04-30,,,,,115.190002,,
2002-05-01,,,,,114.540001,,
2002-05-02,,,,,114.870003,,
2002-05-03,,,,,113.589996,,
2002-05-06,,,,,113.660004,,
2002-05-07,,,,,113.919998,,
2002-05-08,,,,,114.910004,,
2002-05-09,,,,,114.519997,,
2002-05-10,,,,,113.949997,,
2002-05-13,,,,,114.150002,,
2002-05-14,,,,,115.089996,,
2002-05-15,,,,,114.120003,,
2002-05-16,,,,,114.129997,,
2002-05-17,,,,,113.000000,,
2002-05-20,,,,,112.820000,,
2002-05-21,,,,,112.800003,,
2002-05-22,,,,,112.330002,,
2002-05-23,,,,,112.790001,,
2002-05-24,,,,,112.800003,,
2002-05-27,,,,,113.000000,,
2002-05-28,,,,,112.099998,,
2002-05-29,,,,,111.489998,,
2002-05-30,,,,,111.169998,,
2002-05-31,,,,,111.809998,,
2002-06-03,,,,,111.300003,,
2002-06-04,,,,,111.089996,,
2002-06-05,,,,,111.339996,,
2002-06-06,,,,,110.830002,,
2002-06-07,,,,,110.989998,,
2002-06-10,,,,,111.099998,,
2002-06-11,,,,,110.779999,,
2002-06-12,,,,,111.000000,,
2002-06-13,,,,,111.150002,,
2002-06-14,,,,,110.760002,,
2002-06-17,,,,,110.849998,,
2002-06-18,,,,,110.199997,,
2002-06-19,,,,,109.669998,,
2002-06-20,,,,,108.940002,,
2002-06-21,,,,,108.190002,,
2002-06-24,,,,,108.209999,,
2002-06-25,,,,,107.570000,,
2002-06-26,,,,,106.559998,,
2002-06-27,,,,,106.370003,,
2002-06-28,,,,,106.110001,,
2002-07-01,,,,,106.510002,,
2002-07-02,,,,,106.800003,,
2002-07-03,,,,,107.050003,,
2002-07-04,,,,,107.339996,,
2002-07-05,,,,,107.669998,,
2002-07-08,,,,,106.300003,,
2002-07-09,,,,,105.650002,,
2002-07-10,,,,,106.010002,,
2002-07-11,,,,,105.720001,,
2002-07-12,,,,,105.889999,,
2002-07-15,,,,,104.669998,,
2002-07-16,,,,,104.489998,,
2002-07-17,,,,,104.419998,,
2002-07-18,,,,,104.470001,,
2002-07-19,,,,,104.059998,,
2002-07-22,,,,,104.750000,,
2002-07-23,,,,,106.660004,,
2002-07-24,,,,,105.519997,,
2002-07-25,,,,,105.120003,,
2002-07-26,,,,,106.610001,,
2002-07-29,,,,,107.099998,,
2002-07-30,,,,,106.800003,,
2002-07-31,,,,,107.410004,,
2002-08-01,,,,,107.019997,,
2002-08-02,,,,,106.669998,,
2002-08-05,,,,,107.269997,,
2002-08-06,,,,,108.690002,,
2002-08-07,,,,,107.849998,,
2002-08-08,,,,,108.660004,,
2002-08-09,,,,,108.209999,,
2002-08-12,,,,,107.410004,,
2002-08-13,,,,,107.110001,,
2002-08-14,,,,,106.790001,,
2002-08-15,,,,,106.720001,,
2002-08-16,,,,,106.720001,,
2002-08-19,,,,,107.519997,,
2002-08-20,,,,,107.309998,,
2002-08-21,,,,,107.139999,,
2002-08-22,,,,,108.129997,,
2002-08-23,,,,,107.970001,,
2002-08-26,,,,,107.860001,,
2002-08-27,,,,,106.769997,,
2002-08-28,,,,,107.080002,,
2002-08-29,,,,,106.699997,,
2002-08-30,,,,,106.980003,,
2002-09-03,,,,,105.570000,,
2002-09-04,,,,,106.099998,,
2002-09-05,,,,,105.980003,,
2002-09-06,,,,,106.839996,,
2002-09-09,,,,,107.099998,,
2002-09-10,,,,,107.519997,,
2002-09-11,,,,,107.620003,,
2002-09-12,,,,,107.160004,,
2002-09-13,,,,,108.059998,,
2002-09-16,,,,,108.239998,,
2002-09-17,,,,,108.330002,,
2002-09-18,,,,,107.760002,,
2002-09-19,,,,,107.000000,,
2002-09-20,,,,,107.529999,,
2002-09-23,,,,,107.860001,,
2002-09-24,,,,,107.519997,,
2002-09-25,,,,,107.790001,,
2002-09-26,,,,,107.680000,,
2002-09-27,,,,,107.529999,,
2002-09-30,,,,,106.870003,,
2002-10-01,,,,,107.070000,,
2002-10-02,,,,,107.160004,,
2002-10-03,,,,,106.970001,,
2002-10-04,,,,,107.599998,,
2002-10-07,,,,,107.550003,,
2002-10-08,,,,,108.070000,,
2002-10-09,,,,,106.940002,,
2002-10-10,,,,,107.199997,,
2002-10-11,,,,,107.250000,,
2002-10-14,,,,,107.150002,,
2002-10-15,,,,,107.779999,,
2002-10-16,,,,,107.629997,,
2002-10-17,,,,,108.370003,,
2002-10-18,,,,,108.519997,,
2002-10-21,,,,,108.230003,,
2002-10-22,,,,,107.940002,,
2002-10-23,,,,,108.000000,,
2002-10-24,,,,,107.910004,,
2002-10-25,,,,,107.919998,,
2002-10-28,,,,,107.160004,,
2002-10-29,,,,,107.070000,,
2002-10-30,,,,,107.070000,,
2002-10-31,,,,,106.639999,,
2002-11-01,,,,,106.080002,,
2002-11-04,,,,,106.120003,,
2002-11-05,,,,,105.870003,,
2002-11-06,,,,,105.599998,,
2002-11-07,,,,,104.970001,,
2002-11-08,,,,,104.500000,,
2002-11-11,,,,,104.570000,,
2002-11-12,,,,,104.660004,,
2002-11-13,,,,,105.099998,,
2002-11-14,,,,,105.209999,,
2002-11-15,,,,,105.040001,,
2002-11-18,,,,,105.199997,,
2002-11-19,,,,,105.669998,,
2002-11-20,,,,,105.870003,,
2002-11-21,,,,,105.809998,,
2002-11-22,,,,,106.120003,,
2002-11-25,,,,,106.540001,,
2002-11-26,,,,,106.529999,,
2002-11-27,,,,,106.769997,,
2002-11-28,,,,,106.540001,,
2002-11-29,,,,,106.410004,,
2002-12-02,,,,,106.349998,,
2002-12-03,,,,,106.370003,,
2002-12-04,,,,,106.139999,,
2002-12-05,,,,,106.099998,,
2002-12-06,,,,,105.360001,,
2002-12-09,,,,,105.239998,,
2002-12-10,,,,,105.370003,,
2002-12-11,,,,,105.349998,,
2002-12-12,,,,,104.510002,,
2002-12-13,,,,,103.980003,,
2002-12-16,,,,,104.059998,,
2002-12-17,,,,,103.510002,,
2002-12-18,,,,,103.629997,,
2002-12-19,,,,,103.480003,,
2002-12-20,,,,,103.459999,,
2002-12-23,,,,,103.639999,,
2002-12-24,,,,,103.250000,,
2002-12-26,,,,,102.820000,,
2002-12-27,,,,,102.410004,,
2002-12-30,,,,,102.010002,,
2002-12-31,,,,,101.849998,,
2003-01-02,,,,,102.980003,,
2003-01-03,,,,,102.470001,,
2003-01-06,,,,,101.970001,,
2003-01-07,,,,,102.570000,,
2003-01-08,,,,,101.870003,,
2003-01-09,,,,,101.940002,,
2003-01-10,,,,,101.230003,,
2003-01-13,,,,,101.470001,,
2003-01-14,,,,,101.209999,,
