日期,index_net,index_neg,neg_log_mom_pct,hf_level,hf_fitted,hf_mom_pct,yield_10y
2015-01-04,115.300500,-115.300500,,-115.300500,3.527628,,3.628500
2015-01-05,115.305400,-115.305400,-0.004250,-115.305400,3.527029,-0.004250,3.625100
2015-01-06,115.265700,-115.265700,0.034436,-115.265700,3.531884,0.034436,3.635300
2015-01-07,115.305900,-115.305900,-0.034870,-115.305900,3.526968,-0.034870,3.640800
2015-01-08,115.318400,-115.318400,-0.010840,-115.318400,3.525440,-0.010840,3.641500
2015-01-09,115.302700,-115.302700,0.013615,-115.302700,3.527359,0.013615,3.634800
2015-01-12,115.328700,-115.328700,-0.022547,-115.328700,3.524180,-0.022547,3.637100
2015-01-13,115.652500,-115.652500,-0.280369,-115.652500,3.484655,-0.280369,3.583600
2015-01-14,115.927300,-115.927300,-0.237327,-115.927300,3.451197,-0.237327,3.541100
2015-01-15,115.903700,-115.903700,0.020360,-115.903700,3.454068,0.020360,3.546400
2015-01-16,116.199700,-116.199700,-0.255059,-116.199700,3.418110,-0.255059,3.501700
2015-01-19,116.329500,-116.329500,-0.111642,-116.329500,3.402371,-0.111642,3.475000
2015-01-20,116.382100,-116.382100,-0.045206,-116.382100,3.395998,-0.045206,3.471100
2015-01-21,116.433600,-116.433600,-0.044241,-116.433600,3.389762,-0.044241,3.467200
2015-01-22,116.541900,-116.541900,-0.092971,-116.541900,3.376655,-0.092971,3.452100
2015-01-23,116.573500,-116.573500,-0.027111,-116.573500,3.372833,-0.027111,3.452000
2015-01-26,116.725800,-116.725800,-0.130562,-116.725800,3.354427,-0.130562,3.434100
2015-01-27,116.718900,-116.718900,0.005911,-116.718900,3.355260,0.005911,3.430900
2015-01-28,116.530000,-116.530000,0.161973,-116.530000,3.378094,0.161973,3.476700
2015-01-29,116.388700,-116.388700,0.121330,-116.388700,3.395199,0.121330,3.496600
2015-01-30,116.339000,-116.339000,0.042711,-116.339000,3.401220,0.042711,3.501900
2015-02-02,116.491900,-116.491900,-0.131340,-116.491900,3.382704,-0.131340,3.472900
2015-02-03,116.607600,-116.607600,-0.099271,-116.607600,3.368710,-0.099271,3.453300
2015-02-04,116.620500,-116.620500,-0.011062,-116.620500,3.367150,-0.011062,3.458900
2015-02-05,116.929600,-116.929600,-0.264697,-116.929600,3.329834,-0.264697,3.401800
2015-02-06,116.776600,-116.776600,0.130934,-116.776600,3.348293,0.130934,3.432500
2015-02-09,116.856500,-116.856500,-0.068398,-116.856500,3.338650,-0.068398,3.423600
2015-02-10,116.871400,-116.871400,-0.012750,-116.871400,3.336853,-0.012750,3.429900
2015-02-11,117.108100,-117.108100,-0.202325,-117.108100,3.308329,-0.202325,3.395500
2015-02-12,117.198900,-117.198900,-0.077505,-117.198900,3.297403,-0.077505,3.386500
2015-02-13,117.313700,-117.313700,-0.097905,-117.313700,3.283601,-0.097905,3.355200
2015-02-15,117.376600,-117.376600,-0.053603,-117.376600,3.276044,-0.053603,3.362500
2015-02-16,117.512800,-117.512800,-0.115969,-117.512800,3.259695,-0.115969,3.337400
2015-02-17,117.503500,-117.503500,0.007914,-117.503500,3.260811,0.007914,3.337300
2015-02-25,117.525700,-117.525700,-0.018891,-117.525700,3.258147,-0.018891,3.349000
2015-02-26,117.440600,-117.440600,0.072436,-117.440600,3.268359,0.072436,3.359400
2015-02-27,117.319600,-117.319600,0.103084,-117.319600,3.282892,0.103084,3.374500
2015-02-28,117.377700,-117.377700,-0.049511,-117.377700,3.275912,-0.049511,3.360200
2015-03-02,117.179400,-117.179400,0.169085,-117.179400,3.299749,0.169085,3.388300
2015-03-03,117.076800,-117.076800,0.087596,-117.076800,3.312098,0.087596,3.402200
2015-03-04,117.074200,-117.074200,0.002221,-117.074200,3.312411,0.002221,3.386900
2015-03-05,116.744800,-116.744800,0.281757,-116.744800,3.352132,0.281757,3.436900
2015-03-06,116.544700,-116.544700,0.171547,-116.544700,3.376316,0.171547,3.475300
2015-03-09,116.350400,-116.350400,0.166856,-116.350400,3.399839,0.166856,3.492200
2015-03-10,116.279600,-116.279600,0.060869,-116.279600,3.408420,0.060869,3.522800
2015-03-11,116.708200,-116.708200,-0.367917,-116.708200,3.356552,-0.367917,3.446600
2015-03-12,116.773800,-116.773800,-0.056193,-116.773800,3.348631,-0.056193,3.441200
2015-03-13,116.510300,-116.510300,0.225905,-116.510300,3.380478,0.225905,3.487900
2015-03-16,116.245300,-116.245300,0.227707,-116.245300,3.412579,0.227707,3.530100
2015-03-17,116.171200,-116.171200,0.063765,-116.171200,3.421569,0.063765,3.542800
2015-03-18,116.110800,-116.110800,0.052006,-116.110800,3.428900,0.052006,3.551900
2015-03-19,116.067700,-116.067700,0.037127,-116.067700,3.434134,0.037127,3.534800
2015-03-20,116.209900,-116.209900,-0.122440,-116.209900,3.416873,-0.122440,3.495800
2015-03-23,116.180400,-116.180400,0.025388,-116.180400,3.420452,0.025388,3.493300
2015-03-24,116.114800,-116.114800,0.056480,-116.114800,3.428414,0.056480,3.484100
2015-03-25,116.062500,-116.062500,0.045052,-116.062500,3.434766,0.045052,3.503700
2015-03-26,115.690600,-115.690600,0.320945,-115.690600,3.480011,0.320945,3.544000
2015-03-27,115.567000,-115.567000,0.106894,-115.567000,3.495081,0.106894,3.567800
2015-03-30,115.366700,-115.366700,0.173470,-115.366700,3.519536,0.173470,3.584900
2015-03-31,115.048900,-115.048900,0.275850,-115.048900,3.558424,0.275850,3.648300
2015-04-01,115.328400,-115.328400,-0.242646,-115.328400,3.524217,-0.242646,3.599700
2015-04-02,115.652900,-115.652900,-0.280975,-115.652900,3.484606,-0.280975,3.543800
2015-04-03,115.504600,-115.504600,0.128311,-115.504600,3.502695,0.128311,3.572000
2015-04-07,115.361400,-115.361400,0.124055,-115.361400,3.520184,0.124055,3.598700
2015-04-08,114.803500,-114.803500,0.484784,-114.803500,3.588527,0.484784,3.693800
2015-04-09,114.765100,-114.765100,0.033454,-114.765100,3.593243,0.033454,3.704000
2015-04-10,114.830900,-114.830900,-0.057318,-114.830900,3.585163,-0.057318,3.694700
2015-04-13,114.915800,-114.915800,-0.073907,-114.915800,3.574744,-0.073907,3.668500
2015-04-14,115.146800,-115.146800,-0.200815,-115.146800,3.546433,-0.200815,3.621100
2015-04-15,115.324500,-115.324500,-0.154206,-115.324500,3.524694,-0.154206,3.595400
2015-04-16,115.470400,-115.470400,-0.126433,-115.470400,3.506870,-0.126433,3.560000
2015-04-17,115.472100,-115.472100,-0.001472,-115.472100,3.506662,-0.001472,3.562700
2015-04-20,116.216100,-116.216100,-0.642245,-116.216100,3.416121,-0.642245,3.455400
2015-04-21,116.460200,-116.460200,-0.209819,-116.460200,3.386541,-0.209819,3.405500
2015-04-22,116.410400,-116.410400,0.042771,-116.410400,3.392571,0.042771,3.405200
2015-04-23,116.313000,-116.313000,0.083705,-116.313000,3.404371,0.083705,3.415100
2015-04-24,116.047000,-116.047000,0.228955,-116.047000,3.436649,0.228955,3.445400
2015-04-27,116.186700,-116.186700,-0.120310,-116.186700,3.419688,-0.120310,3.395200
2015-04-28,116.312600,-116.312600,-0.108301,-116.312600,3.404420,-0.108301,3.380400
2015-04-29,116.291700,-116.291700,0.017970,-116.291700,3.406953,0.017970,3.400000
2015-04-30,116.501800,-116.501800,-0.180503,-116.501800,3.381506,-0.180503,3.350300
2015-05-04,116.409900,-116.409900,0.078914,-116.409900,3.392631,0.078914,3.380400
2015-05-05,116.315400,-116.315400,0.081212,-116.315400,3.404080,0.081212,3.400600
2015-05-06,116.038900,-116.038900,0.237999,-116.038900,3.437633,0.237999,3.456000
2015-05-07,116.064800,-116.064800,-0.022318,-116.064800,3.434486,-0.022318,3.440100
2015-05-08,116.408500,-116.408500,-0.295690,-116.408500,3.392801,-0.295690,3.370300
2015-05-11,116.410700,-116.410700,-0.001890,-116.410700,3.392535,-0.001890,3.375200
2015-05-12,116.466500,-116.466500,-0.047922,-116.466500,3.385779,-0.047922,3.400200
2015-05-13,116.647600,-116.647600,-0.155375,-116.647600,3.363874,-0.155375,3.400200
2015-05-14,116.892500,-116.892500,-0.209729,-116.892500,3.334308,-0.209729,3.380300
2015-05-15,116.936800,-116.936800,-0.037891,-116.936800,3.328966,-0.037891,3.390700
2015-05-18,116.876200,-116.876200,0.051836,-116.876200,3.336274,0.051836,3.410900
2015-05-19,116.759800,-116.759800,0.099642,-116.759800,3.350321,0.099642,3.431100
2015-05-20,116.741800,-116.741800,0.015417,-116.741800,3.352494,0.015417,3.428200
2015-05-21,116.770400,-116.770400,-0.024496,-116.770400,3.349041,-0.024496,3.425700
2015-05-22,116.865400,-116.865400,-0.081323,-116.865400,3.337576,-0.081323,3.416000
2015-05-25,116.953500,-116.953500,-0.075357,-116.953500,3.326953,-0.075357,3.431000
2015-05-26,116.702800,-116.702800,0.214589,-116.702800,3.357205,0.214589,3.521400
2015-05-27,116.728400,-116.728400,-0.021934,-116.728400,3.354113,-0.021934,3.505500
2015-05-28,116.424100,-116.424100,0.261031,-116.424100,3.390912,0.261031,3.565200
2015-05-29,116.385800,-116.385800,0.032902,-116.385800,3.395550,0.032902,3.595400
2015-06-01,116.137200,-116.137200,0.213828,-116.137200,3.425695,0.213828,3.640400
2015-06-02,116.307900,-116.307900,-0.146873,-116.307900,3.404989,-0.146873,3.588000
2015-06-03,116.372500,-116.372500,-0.055527,-116.372500,3.397161,-0.055527,3.611100
2015-06-04,116.489200,-116.489200,-0.100231,-116.489200,3.383031,-0.100231,3.591200
2015-06-05,116.559500,-116.559500,-0.060331,-116.559500,3.374526,-0.060331,3.581400
2015-06-08,116.608800,-116.608800,-0.042287,-116.608800,3.368564,-0.042287,3.561300
2015-06-09,116.683400,-116.683400,-0.063954,-116.683400,3.359548,-0.063954,3.556500
2015-06-10,116.544600,-116.544600,0.119025,-116.544600,3.376328,0.119025,3.591200
2015-06-11,116.367100,-116.367100,0.152418,-116.367100,3.397816,0.152418,3.619700
2015-06-12,116.373900,-116.373900,-0.005843,-116.373900,3.396992,-0.005843,3.622600
2015-06-15,116.130500,-116.130500,0.209372,-116.130500,3.426508,0.209372,3.668100
2015-06-16,116.361300,-116.361300,-0.198545,-116.361300,3.398518,-0.198545,3.609900
2015-06-17,116.398400,-116.398400,-0.031878,-116.398400,3.394024,-0.031878,3.605200
2015-06-18,116.623800,-116.623800,-0.193458,-116.623800,3.366751,-0.193458,3.573000
2015-06-19,116.641100,-116.641100,-0.014833,-116.641100,3.364660,-0.014833,3.582500
2015-06-23,116.531600,-116.531600,0.093922,-116.531600,3.377901,0.093922,3.605400
2015-06-24,116.486100,-116.486100,0.039053,-116.486100,3.383406,0.039053,3.607900
2015-06-25,116.497800,-116.497800,-0.010044,-116.497800,3.381990,-0.010044,3.602800
2015-06-26,116.482200,-116.482200,0.013392,-116.482200,3.383878,0.013392,3.608000
2015-06-29,116.489200,-116.489200,-0.006009,-116.489200,3.383031,-0.006009,3.603000
2015-06-30,116.509200,-116.509200,-0.017167,-116.509200,3.380611,-0.017167,3.597600
2015-07-01,116.455400,-116.455400,0.046187,-116.455400,3.387122,0.046187,3.612700
2015-07-02,116.420600,-116.420600,0.029887,-116.420600,3.391336,0.029887,3.622300
2015-07-03,116.569000,-116.569000,-0.127388,-116.569000,3.373377,-0.127388,3.571900
2015-07-06,117.068500,-117.068500,-0.427586,-117.068500,3.313097,-0.427586,3.491700
2015-07-07,117.305800,-117.305800,-0.202497,-117.305800,3.284550,-0.202497,3.436100
2015-07-08,117.213100,-117.213100,0.079055,-117.213100,3.295695,0.079055,3.430700
2015-07-09,117.259400,-117.259400,-0.039493,-117.259400,3.290127,-0.039493,3.435800
2015-07-10,116.954700,-116.954700,0.260189,-116.954700,3.326808,0.260189,3.488500
2015-07-13,116.953100,-116.953100,0.001368,-116.953100,3.327001,0.001368,3.501400
2015-07-14,116.834500,-116.834500,0.101460,-116.834500,3.341304,0.101460,3.534100
2015-07-15,116.814300,-116.814300,0.017291,-116.814300,3.343742,0.017291,3.549500
2015-07-16,116.894700,-116.894700,-0.068804,-116.894700,3.334042,-0.068804,3.520800
2015-07-17,116.997000,-116.997000,-0.087476,-116.997000,3.321710,-0.087476,3.512300
2015-07-20,116.991600,-116.991600,0.004616,-116.991600,3.322361,0.004616,3.500900
2015-07-21,116.908100,-116.908100,0.071398,-116.908100,3.332426,0.071398,3.521400
2015-07-22,116.913400,-116.913400,-0.004533,-116.913400,3.331787,-0.004533,3.514500
2015-07-23,117.036100,-117.036100,-0.104894,-117.036100,3.317000,-0.104894,3.475100
2015-07-24,117.199400,-117.199400,-0.139432,-117.199400,3.297343,-0.139432,3.460200
2015-07-27,117.207900,-117.207900,-0.007252,-117.207900,3.296320,-0.007252,3.460200
2015-07-28,117.279800,-117.279800,-0.061325,-117.279800,3.287675,-0.061325,3.440100
2015-07-29,117.355400,-117.355400,-0.064440,-117.355400,3.278590,-0.064440,3.430200
2015-07-30,117.306400,-117.306400,0.041762,-117.306400,3.284478,0.041762,3.440200
2015-07-31,117.060200,-117.060200,0.210098,-117.060200,3.314097,0.210098,3.475200
2015-08-03,117.005000,-117.005000,0.047166,-117.005000,3.320746,0.047166,3.470000
2015-08-04,117.004200,-117.004200,0.000684,-117.004200,3.320843,0.000684,3.470000
2015-08-05,116.957200,-116.957200,0.040178,-116.957200,3.326507,0.040178,3.470100
2015-08-06,117.033700,-117.033700,-0.065387,-117.033700,3.317289,-0.065387,3.460000
2015-08-07,117.115900,-117.115900,-0.070212,-117.115900,3.307390,-0.070212,3.455300
2015-08-10,117.043800,-117.043800,0.061582,-117.043800,3.316072,0.061582,3.475500
2015-08-11,116.785200,-116.785200,0.221187,-116.785200,3.347254,0.221187,3.525600
2015-08-12,116.663700,-116.663700,0.104091,-116.663700,3.361929,0.104091,3.540200
2015-08-13,116.768100,-116.768100,-0.089448,-116.768100,3.349319,-0.089448,3.515300
2015-08-14,116.826300,-116.826300,-0.049830,-116.826300,3.342294,-0.049830,3.505200
2015-08-17,116.782200,-116.782200,0.037755,-116.782200,3.347616,0.037755,3.517600
2015-08-18,116.774700,-116.774700,0.006422,-116.774700,3.348522,0.006422,3.512600
2015-08-19,116.735200,-116.735200,0.033832,-116.735200,3.353291,0.033832,3.520100
2015-08-20,116.705400,-116.705400,0.025531,-116.705400,3.356891,0.025531,3.505100
2015-08-21,116.781400,-116.781400,-0.065100,-116.781400,3.347713,-0.065100,3.495100
2015-08-24,116.883300,-116.883300,-0.087219,-116.883300,3.335417,-0.087219,3.470100
2015-08-25,116.983000,-116.983000,-0.085262,-116.983000,3.323397,-0.085262,3.457700
2015-08-26,117.088100,-117.088100,-0.089802,-117.088100,3.310737,-0.089802,3.429000
2015-08-27,117.387800,-117.387800,-0.255634,-117.387800,3.274699,-0.255634,3.390200
2015-08-28,117.490200,-117.490200,-0.087194,-117.490200,3.262406,-0.087194,3.380300
2015-08-31,117.795600,-117.795600,-0.259599,-117.795600,3.225809,-0.259599,3.325200
2015-09-01,117.868700,-117.868700,-0.062037,-117.868700,3.217063,-0.062037,3.300200
2015-09-02,117.854300,-117.854300,0.012218,-117.854300,3.218786,0.012218,3.300200
2015-09-06,117.783000,-117.783000,0.060517,-117.783000,3.227317,0.060517,3.320300
2015-09-07,117.607500,-117.607500,0.149114,-117.607500,3.248339,0.149114,3.335300
2015-09-08,117.591100,-117.591100,0.013946,-117.591100,3.250305,0.013946,3.360300
2015-09-09,117.607000,-117.607000,-0.013521,-117.607000,3.248399,-0.013521,3.347800
2015-09-10,117.602500,-117.602500,0.003826,-117.602500,3.248938,0.003826,3.345300
2015-09-11,117.643500,-117.643500,-0.034857,-117.643500,3.244024,-0.034857,3.340400
2015-09-14,117.671100,-117.671100,-0.023458,-117.671100,3.240717,-0.023458,3.330300
2015-09-15,117.786900,-117.786900,-0.098361,-117.786900,3.226850,-0.098361,3.310400
2015-09-16,117.736700,-117.736700,0.042628,-117.736700,3.232860,0.042628,3.310300
2015-09-17,117.732600,-117.732600,0.003482,-117.732600,3.233351,0.003482,3.320400
2015-09-18,117.789600,-117.789600,-0.048403,-117.789600,3.226527,-0.048403,3.310500
2015-09-21,117.680700,-117.680700,0.092496,-117.680700,3.239567,0.092496,3.320400
2015-09-22,117.586900,-117.586900,0.079739,-117.586900,3.250808,0.079739,3.325500
2015-09-23,117.526100,-117.526100,0.051720,-117.526100,3.258100,0.051720,3.335400
2015-09-24,117.554100,-117.554100,-0.023822,-117.554100,3.254741,-0.023822,3.318000
2015-09-25,117.560000,-117.560000,-0.005019,-117.560000,3.254034,-0.005019,3.310100
2015-09-28,117.695100,-117.695100,-0.114854,-117.695100,3.237842,-0.114854,3.290600
2015-09-29,117.758500,-117.758500,-0.053853,-117.758500,3.230250,-0.053853,3.245700
2015-09-30,117.851600,-117.851600,-0.079029,-117.851600,3.219109,-0.079029,3.236200
2015-10-08,117.875600,-117.875600,-0.020363,-117.875600,3.216238,-0.020363,3.240900
2015-10-09,118.306400,-118.306400,-0.364804,-118.306400,3.164809,-0.364804,3.148600
2015-10-10,118.354900,-118.354900,-0.040987,-118.354900,3.159031,-0.040987,3.161200
2015-10-12,118.227500,-118.227500,0.107700,-118.227500,3.174214,0.107700,3.148800
2015-10-13,118.350300,-118.350300,-0.103814,-118.350300,3.159579,-0.103814,3.106400
2015-10-14,118.791800,-118.791800,-0.372351,-118.791800,3.107086,-0.372351,3.041400
2015-10-15,118.666100,-118.666100,0.105871,-118.666100,3.122012,0.105871,3.081400
2015-10-16,118.366900,-118.366900,0.252454,-118.366900,3.157602,0.252454,3.121600
2015-10-19,118.494000,-118.494000,-0.107320,-118.494000,3.142472,-0.107320,3.121400
2015-10-20,118.804200,-118.804200,-0.261443,-118.804200,3.105615,-0.261443,3.061500
2015-10-21,118.811300,-118.811300,-0.005976,-118.811300,3.104772,-0.005976,3.061600
2015-10-22,118.838000,-118.838000,-0.022470,-118.838000,3.101604,-0.022470,3.051600
2015-10-23,118.823600,-118.823600,0.012118,-118.823600,3.103313,0.012118,3.040000
2015-10-26,119.030900,-119.030900,-0.174308,-119.030900,3.078739,-0.174308,3.020000
2015-10-27,119.321000,-119.321000,-0.243422,-119.321000,3.044423,-0.243422,2.980000
2015-10-28,119.275400,-119.275400,0.038224,-119.275400,3.049811,0.038224,2.987000
2015-10-29,119.028800,-119.028800,0.206962,-119.028800,3.078988,0.206962,3.050000
2015-10-30,118.928800,-118.928800,0.084049,-118.928800,3.090837,0.084049,3.060000
2015-11-02,118.965700,-118.965700,-0.031022,-118.965700,3.086464,-0.031022,3.052500
2015-11-03,118.775800,-118.775800,0.159753,-118.775800,3.108985,0.159753,3.080000
2015-11-04,118.464600,-118.464600,0.262350,-118.464600,3.145970,0.262350,3.135100
2015-11-05,118.472400,-118.472400,-0.006584,-118.472400,3.145042,-0.006584,3.115000
2015-11-06,118.527500,-118.527500,-0.046498,-118.527500,3.138487,-0.046498,3.125000
2015-11-09,117.896300,-117.896300,0.533958,-117.896300,3.213763,0.533958,3.209900
2015-11-10,117.983900,-117.983900,-0.074275,-117.983900,3.203292,-0.074275,3.200100
2015-11-11,118.274800,-118.274800,-0.246256,-118.274800,3.168575,-0.246256,3.122600
2015-11-12,118.260700,-118.260700,0.011922,-118.260700,3.170256,0.011922,3.135100
2015-11-13,118.333800,-118.333800,-0.061793,-118.333800,3.161545,-0.061793,3.125100
2015-11-16,118.295500,-118.295500,0.032371,-118.295500,3.166108,0.032371,3.135200
2015-11-17,118.315100,-118.315100,-0.016567,-118.315100,3.163773,-0.016567,3.125200
2015-11-18,118.203000,-118.203000,0.094792,-118.203000,3.177136,0.094792,3.140200
2015-11-19,118.151000,-118.151000,0.044002,-118.151000,3.183339,0.044002,3.140200
2015-11-20,118.217400,-118.217400,-0.056183,-118.217400,3.175419,-0.056183,3.125100
2015-11-23,118.219700,-118.219700,-0.001946,-118.219700,3.175144,-0.001946,3.130200
2015-11-24,118.373200,-118.373200,-0.129759,-118.373200,3.156851,-0.129759,3.107700
2015-11-25,118.485100,-118.485100,-0.094487,-118.485100,3.143531,-0.094487,3.085300
2015-11-26,118.555700,-118.555700,-0.059568,-118.555700,3.135133,-0.059568,3.050300
2015-11-27,118.556500,-118.556500,-0.000675,-118.556500,3.135038,-0.000675,3.060300
2015-11-30,118.697500,-118.697500,-0.118860,-118.697500,3.118282,-0.118860,3.040400
2015-12-01,118.687700,-118.687700,0.008257,-118.687700,3.119446,0.008257,3.050400
2015-12-02,118.680400,-118.680400,0.006151,-118.680400,3.120313,0.006151,3.045400
2015-12-03,118.811600,-118.811600,-0.110488,-118.811600,3.104737,-0.110488,3.030400
2015-12-04,118.880700,-118.880700,-0.058142,-118.880700,3.096540,-0.058142,3.025400
2015-12-07,118.851000,-118.851000,0.024986,-118.851000,3.100062,0.024986,3.028000
2015-12-08,118.972200,-118.972200,-0.101924,-118.972200,3.085693,-0.101924,3.000500
2015-12-09,119.018100,-119.018100,-0.038573,-119.018100,3.080255,-0.038573,2.996800
2015-12-10,119.013700,-119.013700,0.003697,-119.013700,3.080777,0.003697,3.001800
2015-12-11,119.098500,-119.098500,-0.071227,-119.098500,3.070735,-0.071227,2.993100
2015-12-14,118.857300,-118.857300,0.202727,-118.857300,3.099315,0.202727,3.030600
2015-12-15,118.923200,-118.923200,-0.055429,-118.923200,3.091501,-0.055429,3.015700
2015-12-16,119.046300,-119.046300,-0.103459,-119.046300,3.076916,-0.103459,3.000700
2015-12-17,119.157200,-119.157200,-0.093114,-119.157200,3.063789,-0.093114,2.985700
2015-12-18,119.423900,-119.423900,-0.223572,-119.423900,3.032270,-0.223572,2.940800
2015-12-21,119.796700,-119.796700,-0.311679,-119.796700,2.988331,-0.311679,2.881100
2015-12-22,119.965800,-119.965800,-0.141056,-119.965800,2.968445,-0.141056,2.861000
2015-12-23,120.017800,-120.017800,-0.043336,-120.017800,2.962336,-0.043336,2.846000
2015-12-24,120.296000,-120.296000,-0.231531,-120.296000,2.929695,-0.231531,2.801000
2015-12-25,120.262800,-120.262800,0.027602,-120.262800,2.933587,0.027602,2.806100
2015-12-28,120.346200,-120.346200,-0.069324,-120.346200,2.923814,-0.069324,2.796100
2015-12-29,120.290400,-120.290400,0.046377,-120.290400,2.930352,0.046377,2.806100
2015-12-30,120.273200,-120.273200,0.014300,-120.273200,2.932368,0.014300,2.826100
2015-12-31,120.287400,-120.287400,-0.011806,-120.287400,2.930703,-0.011806,2.821200
2016-01-04,120.071500,-120.071500,0.179648,-120.071500,2.956030,0.179648,2.871000
2016-01-05,119.866600,-119.866600,0.170794,-119.866600,2.980107,0.170794,2.891100
2016-01-06,119.975000,-119.975000,-0.090393,-119.975000,2.967364,-0.090393,2.886100
2016-01-07,120.164000,-120.164000,-0.157409,-120.164000,2.945173,-0.157409,2.851100
2016-01-08,120.302200,-120.302200,-0.114943,-120.302200,2.928969,-0.114943,2.836200
2016-01-11,120.420000,-120.420000,-0.097872,-120.420000,2.915171,-0.097872,2.818700
2016-01-12,120.671300,-120.671300,-0.208469,-120.671300,2.885782,-0.208469,2.788700
2016-01-13,121.132500,-121.132500,-0.381467,-121.132500,2.832004,-0.381467,2.723700
2016-01-14,120.966000,-120.966000,0.137547,-120.966000,2.851395,0.137547,2.751300
2016-01-15,121.000600,-121.000600,-0.028599,-121.000600,2.847363,-0.028599,2.746400
2016-01-18,120.808700,-120.808700,0.158720,-120.808700,2.869739,0.158720,2.776400
2016-01-19,120.618800,-120.618800,0.157314,-120.618800,2.891917,0.157314,2.796400
2016-01-20,120.477700,-120.477700,0.117049,-120.477700,2.908418,0.117049,2.811400
2016-01-21,120.590000,-120.590000,-0.093169,-120.590000,2.895283,-0.093169,2.791400
2016-01-22,120.705400,-120.705400,-0.095650,-120.705400,2.881799,-0.095650,2.774100
2016-01-25,120.226600,-120.226600,0.397457,-120.226600,2.937831,0.397457,2.859000
2016-01-26,120.191100,-120.191100,0.029532,-120.191100,2.941994,0.029532,2.861600
2016-01-27,119.946500,-119.946500,0.203717,-119.946500,2.970713,0.203717,2.901600
2016-01-28,119.992100,-119.992100,-0.038010,-119.992100,2.965355,-0.038010,2.886600
2016-01-29,120.243400,-120.243400,-0.209211,-120.243400,2.935861,-0.209211,2.841900
2016-02-01,120.316500,-120.316500,-0.060775,-120.316500,2.927293,-0.060775,2.836800
2016-02-02,120.077900,-120.077900,0.198507,-120.077900,2.955278,0.198507,2.881800
2016-02-03,119.999900,-119.999900,0.064979,-119.999900,2.964439,0.064979,2.891800
2016-02-04,120.226900,-120.226900,-0.188988,-120.226900,2.937796,-0.188988,2.855000
2016-02-05,120.231000,-120.231000,-0.003410,-120.231000,2.937315,-0.003410,2.853500
2016-02-06,120.221200,-120.221200,0.008151,-120.221200,2.938464,0.008151,2.853500
2016-02-14,120.482700,-120.482700,-0.217279,-120.482700,2.907833,-0.217279,2.822100
2016-02-15,120.354500,-120.354500,0.106462,-120.354500,2.922841,0.106462,2.837100
2016-02-16,120.317200,-120.317200,0.030997,-120.317200,2.927211,0.030997,2.837600
2016-02-17,120.350500,-120.350500,-0.027673,-120.350500,2.923310,-0.027673,2.835100
2016-02-18,120.374300,-120.374300,-0.019774,-120.374300,2.920522,-0.019774,2.835100
2016-02-19,120.435100,-120.435100,-0.050496,-120.435100,2.913404,-0.050496,2.825100
2016-02-22,120.411900,-120.411900,0.019265,-120.411900,2.916120,0.019265,2.842600
2016-02-23,120.423200,-120.423200,-0.009384,-120.423200,2.914797,-0.009384,2.845100
2016-02-24,120.346500,-120.346500,0.063712,-120.346500,2.923779,0.063712,2.867600
2016-02-25,120.229000,-120.229000,0.097682,-120.229000,2.937549,0.097682,2.865100
2016-02-26,120.297600,-120.297600,-0.057042,-120.297600,2.929508,-0.057042,2.855100
2016-02-29,120.343900,-120.343900,-0.038480,-120.343900,2.924083,-0.038480,2.850200
2016-03-01,120.484700,-120.484700,-0.116930,-120.484700,2.907599,-0.116930,2.852700
2016-03-02,120.511400,-120.511400,-0.022158,-120.511400,2.904475,-0.022158,2.875200
2016-03-03,120.492700,-120.492700,0.015518,-120.492700,2.906663,0.015518,2.900200
2016-03-04,120.538000,-120.538000,-0.037589,-120.538000,2.901364,-0.037589,2.895200
2016-03-07,120.321500,-120.321500,0.179773,-120.321500,2.926707,0.179773,2.930300
2016-03-08,120.301400,-120.301400,0.016707,-120.301400,2.929063,0.016707,2.935200
2016-03-09,120.505100,-120.505100,-0.169182,-120.505100,2.905212,-0.169182,2.892800
2016-03-10,120.671000,-120.671000,-0.137576,-120.671000,2.885817,-0.137576,2.865300
2016-03-11,120.692800,-120.692800,-0.018064,-120.692800,2.883270,-0.018064,2.845300
2016-03-14,120.730900,-120.730900,-0.031563,-120.730900,2.878821,-0.031563,2.850400
2016-03-15,120.812300,-120.812300,-0.067400,-120.812300,2.869319,-0.067400,2.840400
2016-03-16,121.031400,-121.031400,-0.181191,-121.031400,2.843775,-0.181191,2.805400
2016-03-17,121.081500,-121.081500,-0.041386,-121.081500,2.837941,-0.041386,2.815400
2016-03-18,121.113600,-121.113600,-0.026508,-121.113600,2.834204,-0.026508,2.822900
2016-03-21,121.140600,-121.140600,-0.022291,-121.140600,2.831061,-0.022291,2.830500
2016-03-22,121.135400,-121.135400,0.004293,-121.135400,2.831667,0.004293,2.830400
2016-03-23,121.188000,-121.188000,-0.043413,-121.188000,2.825546,-0.043413,2.830700
2016-03-24,121.222800,-121.222800,-0.028712,-121.222800,2.821499,-0.028712,2.830900
2016-03-25,121.338400,-121.338400,-0.095316,-121.338400,2.808061,-0.095316,2.831100
2016-03-28,121.305200,-121.305200,0.027365,-121.305200,2.811919,0.027365,2.866500
2016-03-29,121.333700,-121.333700,-0.023492,-121.333700,2.808607,-0.023492,2.851000
2016-03-30,121.417800,-121.417800,-0.069289,-121.417800,2.798839,-0.069289,2.836200
