date,增长因子,通胀因子,利率因子,信用因子,汇率因子,地缘因子,流动性因子
2011-12-16,,,,,0.012464,,
2011-12-19,,,,,0.000000,,
2011-12-20,,,,,-0.462129,,
2011-12-21,,,,,0.175109,,
2011-12-22,,,,,-0.125046,,
2011-12-23,,,,,0.112554,,
2011-12-27,,,,,-0.275346,,
2011-12-28,,,,,0.873473,,
2011-12-29,,,,,-0.012418,,
2011-12-30,,,,,-0.385939,,
2012-01-03,,,,,-0.700963,,
2012-01-04,,,,,0.601123,,
2012-01-05,,,,,1.055721,,
2012-01-06,,,,,0.369955,,
2012-01-09,,,,,-0.234143,,
2012-01-10,,,,,-0.308928,,
2012-01-11,,,,,0.678381,,
2012-01-12,,,,,-0.715524,,
2012-01-13,,,,,0.813818,,
2012-01-17,,,,,-0.307484,,
2012-01-18,,,,,-0.717029,,
2012-01-19,,,,,-0.485044,,
2012-01-20,,,,,0.012469,,
2012-01-23,,,,,-0.662874,,
2012-01-24,,,,,0.213098,,
2012-01-25,,,,,-0.363798,,
2012-01-26,,,,,-0.201278,,
2012-01-27,,,,,-0.644310,,
2012-01-30,,,,,0.328992,,
2012-01-31,,,,,0.151471,,
2012-02-01,,,,,-0.455122,,
2012-02-02,,,,,0.063339,,
2012-02-03,,,,,-0.037995,,
2012-02-06,,,,,0.189830,,
2012-02-07,,,,,-0.659645,,
2012-02-08,,,,,0.089052,,
2012-02-09,,,,,-0.101782,,
2012-02-10,,,,,0.697666,,
2012-02-13,,,,,-0.215121,,
2012-02-14,,,,,0.807473,,
2012-02-15,,,,,0.113025,,
2012-02-16,,,,,-0.415071,,
2012-02-17,,,,,-0.012597,,
2012-02-21,,,,,-0.366233,,
2012-02-22,,,,,0.214847,,
2012-02-23,,,,,-0.506267,,
2012-02-24,,,,,-0.585392,,
2012-02-27,,,,,0.267670,,
2012-02-28,,,,,-0.369829,,
2012-02-29,,,,,0.585997,,
2012-03-01,,,,,0.063483,,
2012-03-02,,,,,0.783925,,
2012-03-05,,,,,-0.100809,,
2012-03-06,,,,,0.678481,,
2012-03-07,,,,,-0.188008,,
2012-03-08,,,,,-0.692386,,
2012-03-09,,,,,1.105535,,
2012-03-12,,,,,-0.212617,,
2012-03-13,,,,,0.399849,,
2012-03-14,,,,,0.460338,,
2012-03-15,,,,,-0.510232,,
2012-03-16,,,,,-0.462707,,
2012-03-19,,,,,-0.414498,,
2012-03-20,,,,,0.176055,,
2012-03-21,,,,,0.050246,,
2012-03-22,,,,,0.138045,,
2012-03-23,,,,,-0.502895,,
2012-03-26,,,,,-0.518098,,
2012-03-27,,,,,0.139268,,
2012-03-28,,,,,0.151711,,
2012-03-29,,,,,0.025257,,
2012-03-30,,,,,-0.316236,,
2012-04-02,,,,,-0.139461,,
2012-04-03,,,,,0.833868,,
2012-04-04,,,,,0.351670,,
2012-04-05,,,,,0.387910,,
2012-04-09,,,,,-0.425529,,
2012-04-10,,,,,0.200471,,
2012-04-11,,,,,-0.137784,,
2012-04-12,,,,,-0.628696,,
2012-04-13,,,,,0.753959,,
2012-04-16,,,,,-0.413968,,
2012-04-17,,,,,-0.100619,,
2012-04-18,,,,,0.075469,,
2012-04-19,,,,,0.037713,,
2012-04-20,,,,,-0.478769,,
2012-04-23,,,,,0.302646,,
2012-04-24,,,,,-0.252140,,
2012-04-25,,,,,-0.265435,,
2012-04-26,,,,,-0.126644,,
2012-04-27,,,,,-0.266490,,
2012-04-30,,,,,0.114298,,
2012-05-01,,,,,0.088804,,
2012-05-02,,,,,0.341789,,
2012-05-03,,,,,0.113677,,
2012-05-04,,,,,0.315080,,
2012-05-07,,,,,0.163446,,
2012-05-08,,,,,0.163190,,
2012-05-09,,,,,0.438020,,
2012-05-10,,,,,0.037454,,
2012-05-11,,,,,0.211981,,
2012-05-14,,,,,0.397811,,
2012-05-15,,,,,0.766291,,
2012-05-16,,,,,0.184516,,
2012-05-17,,,,,0.012281,,
2012-05-18,,,,,-0.110649,,
2012-05-21,,,,,-0.258667,,
2012-05-22,,,,,0.725037,,
2012-05-23,,,,,0.512944,,
2012-05-24,,,,,0.243345,,
2012-05-25,,,,,0.133586,,
2012-05-29,,,,,0.048532,,
2012-05-30,,,,,0.689033,,
2012-05-31,,,,,0.036132,,
2012-06-01,,,,,-0.180802,,
2012-06-04,,,,,-0.411021,,
2012-06-05,,,,,0.302389,,
2012-06-06,,,,,-0.581401,,
2012-06-07,,,,,-0.328524,,
2012-06-08,,,,,0.559067,,
2012-06-11,,,,,0.000000,,
2012-06-12,,,,,-0.121269,,
2012-06-13,,,,,-0.437798,,
2012-06-14,,,,,-0.182984,,
2012-06-15,,,,,-0.379236,,
2012-06-18,,,,,0.428064,,
2012-06-19,,,,,-0.698060,,
2012-06-20,,,,,0.147360,,
2012-06-21,,,,,1.013380,,
2012-06-22,,,,,-0.121550,,
2012-06-25,,,,,0.291472,,
2012-06-26,,,,,-0.109199,,
2012-06-27,,,,,0.230395,,
2012-06-28,,,,,0.133148,,
2012-06-29,,,,,-1.241491,,
2012-07-02,,,,,0.269082,,
2012-07-03,,,,,-0.109996,,
2012-07-05,,,,,1.251610,,
2012-07-06,,,,,0.577970,,
2012-07-09,,,,,-0.156199,,
2012-07-10,,,,,0.240208,,
2012-07-11,,,,,0.251601,,
2012-07-12,,,,,0.095685,,
2012-07-13,,,,,-0.419287,,
2012-07-16,,,,,-0.252428,,
2012-07-17,,,,,-0.072233,,
2012-07-18,,,,,-0.096400,,
2012-07-19,,,,,-0.060289,,
2012-07-20,,,,,0.685221,,
2012-07-23,,,,,0.287113,,
2012-07-24,,,,,0.357743,,
2012-07-25,,,,,-0.584977,,
2012-07-26,,,,,-0.853729,,
2012-07-27,,,,,-0.120830,,
2012-07-30,,,,,0.096679,,
2012-07-31,,,,,-0.181348,,
2012-08-01,,,,,0.506940,,
2012-08-02,,,,,0.324544,,
2012-08-03,,,,,-1.146600,,
2012-08-06,,,,,-0.133617,,
2012-08-07,,,,,-0.072955,,
2012-08-08,,,,,0.218712,,
2012-08-09,,,,,0.302975,,
2012-08-10,,,,,-0.108961,,
2012-08-13,,,,,-0.133343,,
2012-08-14,,,,,0.048510,,
2012-08-15,,,,,0.205897,,
2012-08-16,,,,,-0.351495,,
2012-08-17,,,,,0.290976,,
2012-08-20,,,,,-0.169634,,
2012-08-21,,,,,-0.669218,,
2012-08-22,,,,,-0.514084,,
2012-08-23,,,,,-0.159652,,
2012-08-24,,,,,0.282289,,
2012-08-27,,,,,0.085768,,
2012-08-28,,,,,-0.355764,,
2012-08-29,,,,,0.220967,,
2012-08-30,,,,,0.159281,,
2012-08-31,,,,,-0.527835,,
2012-09-04,,,,,0.086117,,
2012-09-05,,,,,-0.098428,,
2012-09-06,,,,,-0.197137,,
2012-09-07,,,,,-1.028958,,
2012-09-10,,,,,0.136979,,
2012-09-11,,,,,-0.624144,,
2012-09-12,,,,,-0.150380,,
2012-09-13,,,,,-0.603770,,
2012-09-14,,,,,-0.518632,,
2012-09-17,,,,,0.202716,,
2012-09-18,,,,,0.303296,,
2012-09-19,,,,,-0.240038,,
2012-09-20,,,,,0.441732,,
2012-09-21,,,,,-0.100796,,
2012-09-24,,,,,0.239213,,
2012-09-25,,,,,0.037727,,
2012-09-26,,,,,0.426488,,
2012-09-27,,,,,-0.426488,,
2012-09-28,,,,,0.489059,,
2012-10-01,,,,,-0.150228,,
2012-10-02,,,,,-0.100278,,
2012-10-03,,,,,0.288026,,
2012-10-04,,,,,-0.778316,,
2012-10-05,,,,,-0.012606,,
2012-10-08,,,,,0.251769,,
2012-10-09,,,,,0.514135,,
2012-10-10,,,,,-0.037529,,
2012-10-11,,,,,-0.175328,,
2012-10-12,,,,,-0.112870,,
2012-10-15,,,,,0.062718,,
2012-10-16,,,,,-0.465082,,
2012-10-17,,,,,-0.441955,,
2012-10-18,,,,,0.441955,,
2012-10-19,,,,,0.339597,,
2012-10-22,,,,,0.012559,,
2012-10-23,,,,,0.413458,,
2012-10-24,,,,,-0.012506,,
2012-10-25,,,,,0.087495,,
2012-10-26,,,,,0.037473,,
2012-10-31,,,,,-0.187514,,
2012-11-01,,,,,0.162537,,
2012-11-02,,,,,0.672305,,
2012-11-05,,,,,0.198344,,
2012-11-06,,,,,-0.173524,,
2012-11-07,,,,,0.185909,,
2012-11-08,,,,,0.037139,,
2012-11-09,,,,,0.296624,,
2012-11-12,,,,,0.012343,,
2012-11-13,,,,,0.049347,,
2012-11-14,,,,,-0.024675,,
2012-11-15,,,,,0.024675,,
2012-11-16,,,,,0.221757,,
2012-11-19,,,,,-0.481095,,
2012-11-20,,,,,0.111223,,
2012-11-21,,,,,-0.037061,,
2012-11-23,,,,,-0.918574,,
2012-11-26,,,,,0.074792,,
2012-11-27,,,,,0.186744,,
2012-11-28,,,,,-0.074662,,
2012-11-29,,,,,-0.174410,,
2012-11-30,,,,,-0.062357,,
2012-12-03,,,,,-0.337443,,
2012-12-04,,,,,-0.300900,,
2012-12-05,,,,,0.163099,,
2012-12-06,,,,,0.612393,,
2012-12-07,,,,,0.199149,,
2012-12-10,,,,,-0.111970,,
2012-12-11,,,,,-0.336685,,
2012-12-12,,,,,-0.212565,,
2012-12-13,,,,,0.050058,,
2012-12-14,,,,,-0.413718,,
2012-12-17,,,,,-0.037693,,
2012-12-18,,,,,-0.264266,,
2012-12-19,,,,,-0.138706,,
2012-12-20,,,,,0.012620,,
2012-12-21,,,,,0.453174,,
2012-12-24,,,,,0.025111,,
2012-12-26,,,,,-0.025111,,
2012-12-27,,,,,0.000000,,
2012-12-28,,,,,0.075326,,
2012-12-31,,,,,0.112884,,
2013-01-02,,,,,0.100239,,
2013-01-03,,,,,0.723739,,
2013-01-04,,,,,0.086994,,
2013-01-07,,,,,-0.298579,,
2013-01-08,,,,,0.112068,,
2013-01-09,,,,,0.261016,,
2013-01-10,,,,,-1.023091,,
2013-01-11,,,,,-0.225989,,
2013-01-14,,,,,-0.088023,,
2013-01-15,,,,,0.364163,,
2013-01-16,,,,,0.025071,,
2013-01-17,,,,,-0.188148,,
2013-01-18,,,,,0.500942,,
2013-01-22,,,,,-0.225113,,
2013-01-23,,,,,0.062576,,
2013-01-24,,,,,0.037529,,
2013-01-25,,,,,-0.250466,,
2013-01-28,,,,,0.037609,,
2013-01-29,,,,,-0.276141,,
2013-01-30,,,,,-0.352555,,
2013-01-31,,,,,-0.088334,,
2013-02-01,,,,,-0.101051,,
2013-02-04,,,,,0.529376,,
2013-02-05,,,,,-0.075459,,
2013-02-06,,,,,0.288931,,
2013-02-07,,,,,0.587834,,
2013-02-08,,,,,0.074792,,
2013-02-11,,,,,0.074736,,
2013-02-12,,,,,-0.249342,,
2013-02-13,,,,,-0.024975,,
2013-02-14,,,,,0.460920,,
2013-02-15,,,,,0.149035,,
2013-02-19,,,,,-0.136605,,
2013-02-20,,,,,0.767514,,
2013-02-21,,,,,0.455249,,
2013-02-22,,,,,0.024554,,
2013-02-25,,,,,0.232908,,
2013-02-26,,,,,0.244595,,
2013-02-27,,,,,-0.330342,,
2013-02-28,,,,,0.464611,,
2013-03-01,,,,,0.401723,,
2013-03-04,,,,,-0.109399,,
2013-03-05,,,,,-0.158244,,
2013-03-06,,,,,0.449716,,
2013-03-07,,,,,-0.461891,,
2013-03-08,,,,,0.752516,,
2013-03-11,,,,,-0.157315,,
2013-03-12,,,,,0.012113,,
2013-03-13,,,,,0.374687,,
2013-03-14,,,,,-0.338366,,
2013-03-15,,,,,-0.424576,,
2013-03-18,,,,,0.521371,,
2013-03-19,,,,,0.362139,,
2013-03-20,,,,,-0.253362,,
2013-03-21,,,,,0.024162,,
2013-03-22,,,,,-0.326625,,
2013-03-25,,,,,0.411130,,
2013-03-26,,,,,0.012059,,
2013-03-27,,,,,0.397378,,
2013-03-28,,,,,-0.264743,,
2013-04-01,,,,,-0.313777,,
2013-04-02,,,,,0.253515,,
2013-04-03,,,,,-0.265606,,
2013-04-04,,,,,-0.048369,,
2013-04-05,,,,,-0.217944,,
2013-04-08,,,,,0.302572,,
2013-04-09,,,,,-0.533143,,
2013-04-10,,,,,0.266927,,
2013-04-11,,,,,-0.339846,,
2013-04-12,,,,,0.072919,,
2013-04-15,,,,,0.133552,,
2013-04-16,,,,,-0.816229,,
2013-04-17,,,,,1.107005,,
2013-04-18,,,,,-0.133165,,
2013-04-19,,,,,0.193629,,
2013-04-22,,,,,-0.036277,,
2013-04-23,,,,,0.422424,,
2013-04-24,,,,,-0.120510,,
2013-04-25,,,,,-0.229374,,
2013-04-26,,,,,-0.314726,,
2013-04-29,,,,,-0.400901,,
2013-04-30,,,,,-0.512570,,
2013-05-01,,,,,-0.110184,,
2013-05-02,,,,,0.695761,,
2013-05-03,,,,,-0.133894,,
2013-05-06,,,,,0.267610,,
2013-05-07,,,,,-0.024295,,
2013-05-08,,,,,-0.487213,,
2013-05-09,,,,,1.080828,,
2013-05-10,,,,,0.421863,,
2013-05-13,,,,,0.144234,,
2013-05-14,,,,,0.371634,,
2013-05-15,,,,,0.310636,,
2013-05-16,,,,,-0.071605,,
2013-05-17,,,,,0.606966,,
2013-05-20,,,,,-0.559227,,
2013-05-21,,,,,0.059645,,
2013-05-22,,,,,0.463982,,
2013-05-23,,,,,-0.535553,,
2013-05-24,,,,,-0.119410,,
2013-05-28,,,,,0.524312,,
2013-05-29,,,,,-0.596020,,
2013-05-30,,,,,-0.756076,,
2013-05-31,,,,,0.444733,,
2013-06-03,,,,,-0.843070,,
2013-06-04,,,,,0.108791,,
2013-06-05,,,,,-0.241922,,
2013-06-06,,,,,-1.279807,,
2013-06-07,,,,,0.208327,,
2013-06-10,,,,,-0.048978,,
2013-06-11,,,,,-0.725225,,
2013-06-12,,,,,-0.123440,,
2013-06-13,,,,,-0.420840,,
2013-06-14,,,,,0.061994,,
2013-06-17,,,,,-0.124036,,
2013-06-18,,,,,0.062042,,
2013-06-19,,,,,0.999696,,
2013-06-20,,,,,0.502232,,
2013-06-21,,,,,0.584802,,
2013-06-24,,,,,0.133536,,
2013-06-25,,,,,0.181810,,
2013-06-26,,,,,0.447044,,
2013-06-27,,,,,-0.048225,,
2013-06-28,,,,,0.313095,,
2013-07-01,,,,,-0.228703,,
2013-07-02,,,,,0.672592,,
2013-07-03,,,,,-0.371768,,
2013-07-05,,,,,1.419642,,
2013-07-08,,,,,-0.260943,,
2013-07-09,,,,,0.450297,,
2013-07-10,,,,,-0.640497,,
2013-07-11,,,,,-1.546887,,
2013-07-12,,,,,0.289608,,
2013-07-15,,,,,0.060234,,
2013-07-16,,,,,-0.737298,,
2013-07-17,,,,,0.339105,,
2013-07-18,,,,,0.132908,,
2013-07-19,,,,,-0.290203,,
2013-07-22,,,,,-0.436895,,
2013-07-23,,,,,-0.255738,,
2013-07-24,,,,,0.352993,,
2013-07-25,,,,,-0.401781,,
2013-07-26,,,,,-0.427897,,
2013-07-29,,,,,0.048997,,
2013-07-30,,,,,0.207961,,
2013-07-31,,,,,-0.465465,,
2013-08-01,,,,,1.086767,,
2013-08-02,,,,,-0.523584,,
2013-08-05,,,,,-0.036641,,
2013-08-06,,,,,-0.342549,,
2013-08-07,,,,,-0.380622,,
2013-08-08,,,,,-0.345039,,
2013-08-09,,,,,0.148014,,
2013-08-12,,,,,0.246221,,
2013-08-13,,,,,0.490619,,
2013-08-14,,,,,-0.036720,,
2013-08-15,,,,,-0.700120,,
2013-08-16,,,,,0.160115,,
2013-08-19,,,,,-0.036924,,
2013-08-20,,,,,-0.394720,,
2013-08-21,,,,,0.505451,,
2013-08-22,,,,,0.208830,,
2013-08-23,,,,,-0.184244,,
2013-08-26,,,,,0.036884,,
2013-08-27,,,,,-0.246100,,
2013-08-28,,,,,0.307522,,
2013-08-29,,,,,0.648835,,
2013-08-30,,,,,0.170689,,
2013-09-03,,,,,0.328374,,
2013-09-04,,,,,-0.230965,,
2013-09-05,,,,,0.558253,,
2013-09-06,,,,,-0.582591,,
2013-09-09,,,,,-0.439187,,
2013-09-10,,,,,0.036671,,
2013-09-11,,,,,-0.367336,,
2013-09-12,,,,,-0.036806,,
2013-09-13,,,,,-0.049099,,
2013-09-16,,,,,-0.245848,,
2013-09-17,,,,,-0.098513,,
2013-09-18,,,,,-1.152358,,
2013-09-19,,,,,0.149443,,
2013-09-20,,,,,0.099504,,
2013-09-23,,,,,0.012425,,
2013-09-24,,,,,0.136639,,
2013-09-25,,,,,-0.285905,,
2013-09-26,,,,,0.236239,,
2013-09-27,,,,,-0.310965,,
2013-09-30,,,,,-0.062304,,
2013-10-01,,,,,-0.149704,,
2013-10-02,,,,,-0.275036,,
2013-10-03,,,,,-0.137801,,
2013-10-04,,,,,0.437809,,
2013-10-07,,,,,-0.224917,,
2013-10-08,,,,,0.149995,,
2013-10-09,,,,,0.386468,,
2013-10-10,,,,,0.062187,,
2013-10-11,,,,,-0.074632,,
2013-10-14,,,,,-0.124516,,
2013-10-15,,,,,0.273735,,
2013-10-16,,,,,0.024844,,
2013-10-17,,,,,-1.061512,,
2013-10-18,,,,,-0.012559,,
2013-10-21,,,,,0.050215,,
2013-10-22,,,,,-0.553742,,
2013-10-23,,,,,0.025242,,
2013-10-24,,,,,-0.088356,,
2013-10-25,,,,,-0.012631,,
2013-10-28,,,,,0.088367,,
2013-10-29,,,,,0.478346,,
2013-10-30,,,,,0.150587,,
2013-10-31,,,,,0.562674,,
2013-11-01,,,,,0.658681,,
2013-11-04,,,,,-0.223214,,
2013-11-05,,,,,0.198432,,
2013-11-06,,,,,-0.285373,,
2013-11-07,,,,,0.421572,,
2013-11-08,,,,,0.481392,,
2013-11-11,,,,,-0.147878,,
2013-11-12,,,,,0.123251,,
2013-11-13,,,,,-0.320753,,
2013-11-14,,,,,0.061766,,
2013-11-15,,,,,-0.173040,,
2013-11-18,,,,,-0.012363,,
2013-11-19,,,,,-0.160967,,
2013-11-20,,,,,0.506773,,
2013-11-21,,,,,-0.073999,,
2013-11-22,,,,,-0.420381,,
2013-11-25,,,,,0.259852,,
2013-11-26,,,,,-0.383826,,
2013-11-27,,,,,0.161137,,
2013-11-29,,,,,-0.074338,,
2013-12-02,,,,,0.284676,,
2013-12-03,,,,,-0.359068,,
2013-12-04,,,,,0.012396,,
2013-12-05,,,,,-0.447484,,
2013-12-06,,,,,0.000000,,
2013-12-09,,,,,-0.174564,,
2013-12-10,,,,,-0.199870,,
2013-12-11,,,,,-0.100090,,
2013-12-12,,,,,0.387280,,
2013-12-13,,,,,0.012471,,
2013-12-16,,,,,-0.174693,,
2013-12-17,,,,,-0.012492,,
2013-12-18,,,,,0.062437,,
2013-12-19,,,,,0.647005,,
2013-12-20,,,,,-0.062025,,
2013-12-23,,,,,-0.161467,,
2013-12-24,,,,,0.099394,,
2013-12-26,,,,,-0.062103,,
2013-12-27,,,,,-0.111897,,
2013-12-30,,,,,-0.486314,,
2013-12-31,,,,,0.049989,,
2014-01-02,,,,,0.734423,,
2014-01-03,,,,,0.198246,,
2014-01-06,,,,,-0.173438,,
2014-01-07,,,,,0.222938,,
2014-01-08,,,,,0.259466,,
2014-01-09,,,,,-0.037024,,
2014-01-10,,,,,-0.432979,,
2014-01-13,,,,,-0.186141,,
2014-01-14,,,,,0.124130,,
2014-01-15,,,,,0.482643,,
2014-01-16,,,,,-0.123531,,
2014-01-17,,,,,0.444007,,
2014-01-21,,,,,-0.197098,,
2014-01-22,,,,,0.086276,,
2014-01-23,,,,,-0.903411,,
2014-01-24,,,,,0.024856,,
2014-01-27,,,,,0.049703,,
2014-01-28,,,,,0.086919,,
2014-01-29,,,,,-0.074495,,
2014-01-30,,,,,0.717817,,
2014-01-31,,,,,0.221731,,
2014-02-03,,,,,-0.320428,,
2014-02-04,,,,,0.135695,,
2014-02-05,,,,,-0.111013,,
2014-02-06,,,,,-0.172925,,
2014-02-07,,,,,-0.247552,,
2014-02-10,,,,,-0.024794,,
2014-02-11,,,,,-0.049598,,
2014-02-12,,,,,0.061996,,
2014-02-13,,,,,-0.484562,,
2014-02-14,,,,,-0.199481,,
2014-02-18,,,,,-0.149863,,
2014-02-19,,,,,0.199770,,
2014-02-20,,,,,0.149574,,
2014-02-21,,,,,-0.062297,,
2014-02-24,,,,,-0.037394,,
2014-02-25,,,,,-0.074828,,
2014-02-26,,,,,0.323869,,
2014-02-27,,,,,-0.149350,,
2014-02-28,,,,,-0.637226,,
2014-03-03,,,,,0.362842,,
2014-03-04,,,,,0.112344,,
2014-03-05,,,,,-0.062398,,
2014-03-06,,,,,-0.538209,,
2014-03-07,,,,,0.050189,,
2014-03-10,,,,,0.037623,,
2014-03-11,,,,,0.025071,,
2014-03-12,,,,,-0.200773,,
2014-03-13,,,,,0.012563,,
2014-03-14,,,,,-0.226331,,
2014-03-17,,,,,-0.062964,,
2014-03-18,,,,,0.025195,,
2014-03-19,,,,,0.727725,,
2014-03-20,,,,,0.274658,,
2014-03-21,,,,,-0.124748,,
2014-03-24,,,,,-0.224945,,
2014-03-25,,,,,0.012513,,
2014-03-26,,,,,0.050026,,
2014-03-27,,,,,0.162406,,
2014-03-28,,,,,0.087340,,
2014-03-31,,,,,-0.099828,,
2014-04-01,,,,,-0.024967,,
2014-04-02,,,,,0.174671,,
2014-04-03,,,,,0.311158,,
2014-04-04,,,,,-0.062158,,
2014-04-07,,,,,-0.249000,,
2014-04-08,,,,,-0.587613,,
2014-04-09,,,,,-0.339129,,
2014-04-10,,,,,-0.125905,,
2014-04-11,,,,,0.088145,,
2014-04-14,,,,,0.351811,,
2014-04-15,,,,,0.087758,,
2014-04-16,,,,,0.025056,,
2014-04-17,,,,,0.012530,,
2014-04-21,,,,,0.150200,,
2014-04-22,,,,,-0.050035,,
2014-04-23,,,,,-0.062594,,
2014-04-24,,,,,-0.075157,,
2014-04-25,,,,,-0.037609,,
2014-04-28,,,,,-0.112884,,
2014-04-29,,,,,0.163017,,
2014-04-30,,,,,-0.401758,,
2014-05-01,,,,,0.050309,,
2014-05-02,,,,,-0.012577,,
2014-05-05,,,,,-0.037732,,
2014-05-06,,,,,-0.441278,,
2014-05-07,,,,,0.101038,,
2014-05-08,,,,,0.264733,,
2014-05-09,,,,,0.589975,,
2014-05-12,,,,,0.000000,,
2014-05-13,,,,,0.299921,,
2014-05-14,,,,,-0.087384,,
2014-05-15,,,,,-0.087462,,
2014-05-16,,,,,0.049989,,
2014-05-19,,,,,-0.062492,,
2014-05-20,,,,,0.062492,,
2014-05-21,,,,,0.074931,,
2014-05-22,,,,,0.187093,,
2014-05-23,,,,,0.174302,,
2014-05-27,,,,,-0.049771,,
2014-05-28,,,,,0.273430,,
2014-05-29,,,,,-0.099344,,
2014-05-30,,,,,-0.149192,,
2014-06-02,,,,,0.335378,,
2014-06-03,,,,,-0.111665,,
2014-06-04,,,,,0.148859,,
2014-06-05,,,,,-0.372572,,
2014-06-06,,,,,0.049759,,
2014-06-09,,,,,0.298023,,
2014-06-10,,,,,0.210563,,
2014-06-11,,,,,-0.037125,,
2014-06-12,,,,,-0.260270,,
2014-06-13,,,,,0.000000,,
2014-06-16,,,,,-0.136605,,
2014-06-17,,,,,0.198629,,
2014-06-18,,,,,-0.062025,,
2014-06-19,,,,,-0.323185,,
2014-06-20,,,,,0.062235,,
2014-06-23,,,,,-0.136962,,
2014-06-24,,,,,0.087179,,
2014-06-25,,,,,-0.137030,,
2014-06-26,,,,,0.012467,,
2014-06-27,,,,,-0.237102,,
2014-06-30,,,,,-0.325369,,
2014-07-01,,,,,0.050127,,
2014-07-02,,,,,0.175240,,
2014-07-03,,,,,0.312169,,
2014-07-07,,,,,0.012469,,
2014-07-08,,,,,-0.049877,,
2014-07-09,,,,,-0.237251,,
2014-07-10,,,,,0.174868,,
2014-07-11,,,,,0.074857,,
2014-07-14,,,,,0.000000,,
2014-07-15,,,,,0.249093,,
2014-07-16,,,,,0.211245,,
2014-07-17,,,,,-0.049666,,
2014-07-18,,,,,0.000000,,
2014-07-21,,,,,0.049666,,
2014-07-22,,,,,0.272717,,
2014-07-23,,,,,0.037130,,
2014-07-24,,,,,0.074227,,
2014-07-25,,,,,0.197648,,
2014-07-28,,,,,0.000000,,
2014-07-29,,,,,0.221894,,
2014-07-30,,,,,0.258254,,
2014-07-31,,,,,0.049117,,
2014-08-01,,,,,-0.196604,,
2014-08-04,,,,,0.036892,,
2014-08-05,,,,,0.233338,,
2014-08-06,,,,,-0.098177,,
2014-08-07,,,,,0.098177,,
2014-08-08,,,,,-0.159595,,
2014-08-11,,,,,0.098246,,
2014-08-12,,,,,0.036815,,
2014-08-13,,,,,0.122622,,
2014-08-14,,,,,-0.012258,,
2014-08-15,,,,,-0.208574,,
2014-08-18,,,,,0.196324,,
2014-08-19,,,,,0.367057,,
2014-08-20,,,,,0.450867,,
2014-08-21,,,,,-0.121652,,
2014-08-22,,,,,0.231010,,
2014-08-25,,,,,0.254724,,
2014-08-26,,,,,0.121064,,
2014-08-27,,,,,-0.266540,,
2014-08-28,,,,,0.060643,,
2014-08-29,,,,,0.326814,,
2014-09-02,,,,,0.289608,,
2014-09-03,,,,,-0.144694,,
2014-09-04,,,,,1.139849,,
2014-09-05,,,,,-0.071605,,
2014-09-08,,,,,0.559560,,
2014-09-09,,,,,0.059339,,
2014-09-10,,,,,-0.035601,,
2014-09-11,,,,,0.059333,,
2014-09-12,,,,,-0.071206,,
2014-09-15,,,,,0.023744,,
2014-09-16,,,,,-0.225750,,
2014-09-17,,,,,0.746578,,
2014-09-18,,,,,-0.449648,,
2014-09-19,,,,,0.567649,,
2014-09-22,,,,,-0.153425,,
2014-09-23,,,,,-0.011804,,
2014-09-24,,,,,0.459607,,
2014-09-25,,,,,0.176204,,
2014-09-26,,,,,0.515105,,
2014-09-29,,,,,-0.058404,,
2014-09-30,,,,,0.408099,,
2014-10-01,,,,,0.034901,,
2014-10-02,,,,,-0.431315,,
2014-10-03,,,,,1.265330,,
2014-10-06,,,,,-1.136907,,
2014-10-07,,,,,-0.046681,,
2014-10-08,,,,,-0.432819,,
2014-10-09,,,,,0.257574,,
2014-10-10,,,,,0.455005,,
2014-10-13,,,,,-0.560296,,
2014-10-14,,,,,0.455475,,
2014-10-15,,,,,-0.783765,,
2014-10-16,,,,,-0.176317,,
2014-10-17,,,,,0.223282,,0.000000
2014-10-20,,,,,-0.282127,,-0.173544
2014-10-21,,,,,0.422884,,0.186396
2014-10-22,,,,,0.502778,,-0.221057
2014-10-23,,,,,0.116561,,-0.115503
2014-10-24,,,,,-0.128219,,0.253823
2014-10-27,,,,,-0.268648,,0.744288
2014-10-28,,,,,-0.105314,,-0.206451
2014-10-29,,,,,0.630246,,-0.269683
2014-10-30,,,,,0.232429,,-0.530062
2014-10-31,,,,,0.843784,,-0.685504
2014-11-03,,,,,0.493716,,0.508867
2014-11-04,,,,,-0.378674,,-0.339569
2014-11-05,,,,,0.527463,,0.362983
2014-11-06,,,,,0.649760,,0.408154
2014-11-07,,,,,-0.421296,,-0.060778
2014-11-10,,,,,0.193786,,-1.472927
2014-11-11,,,,,-0.319379,,-1.863971
2014-11-12,,,,,0.330768,,0.254519
2014-11-13,,,,,-0.170952,,-0.456434
2014-11-14,,,,,-0.159816,,-0.169847
2014-11-17,,,,,0.455946,,1.086951
2014-11-18,,,,,-0.398836,,0.971534
2014-11-19,,,,,0.079895,,0.457435
2014-11-20,,,,,-0.068484,,-0.081967
2014-11-21,,,,,0.818654,,-0.641240
2014-11-24,,,,,-0.181340,,-0.958374
2014-11-25,,,,,-0.261264,,-0.237672
2014-11-26,,,,,-0.353213,,-0.766590
2014-11-27,,,,,,,-0.522177
2014-11-28,,,,,,,-1.779793
2014-12-01,,,,,-0.465095,,-0.802787
2014-12-02,,,,,0.792762,,-2.120299
2014-12-03,,,,,0.349076,,0.080245
2014-12-04,,,,,-0.292696,,-2.647130
